id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
2	0	110	125	154	8	21	44	15	15
3	0	261	269	288	19	0	27	8	8
1	0	0	0	474	160	298	474	16	0
5	0	883	892	1819	303	359	936	274	9
4	0	388	388	2263	503	825	1875	547	0
10	0	1948	1994	2859	101	327	911	483	46
17	0	2712	2739	2935	42	121	223	60	27
6	0	1039	1046	3165	343	895	2126	888	7
19	0	2851	2859	3409	52	84	558	422	8
14	0	2338	2339	3413	170	527	1075	378	1
22	0	3021	3036	3536	56	403	515	56	15
26	0	3276	3296	3627	64	229	351	58	20
7	0	1123	1264	3768	409	780	2645	1456	141
21	0	2972	2975	3817	121	340	845	384	3
25	0	3222	3225	3836	92	380	614	142	3
27	0	3615	3627	4339	106	420	724	198	12
18	0	2726	2737	4504	176	495	1778	1107	11
24	0	3147	3188	4586	184	411	1439	844	41
30	0	4263	4276	4587	56	234	324	34	13
9	0	1937	2122	4790	357	697	2853	1799	185
31	0	4429	4457	4814	61	245	385	79	28
13	0	2198	2277	5639	200	395	3441	2846	79
37	0	5756	5767	5905	60	1	149	88	11
42	0	5913	5940	5947	7	0	34	27	27
40	0	5813	5825	5957	27	104	144	13	12
8	0	1731	1784	6427	418	1371	4696	2907	53
45	0	6157	6180	6438	23	193	281	65	23
35	0	5494	5497	6482	51	187	988	750	3
50	0	6481	6482	6525	3	10	44	31	1
49	0	6464	6486	6608	44	24	144	76	22
33	0	4966	5009	7065	208	609	2099	1282	43
39	0	5774	5808	7164	175	845	1390	370	34
34	0	5483	5575	7254	238	485	1771	1048	92
46	0	6266	6328	7304	146	512	1038	380	62
12	0	2165	2168	8037	129	83	5872	5660	3
44	0	6130	6140	8162	168	354	2032	1510	10
36	0	5694	5751	8816	230	440	3122	2452	57
28	0	3846	8573	8912	157	145	5066	4764	4727
38	0	5772	7254	9130	315	852	3358	2191	1482
32	0	4486	5028	9701	516	1612	5215	3087	542
48	0	6326	8404	9895	348	514	3569	2707	2078
47	0	6291	6295	9904	322	1066	3613	2225	4
23	0	3136	3170	9953	177	225	6817	6415	34
0	0	0	0	10035	8968	0	10035	1067	0
