id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
2	0	110	113	136	8	5	26	13	3
1	0	0	0	228	160	63	228	5	0
3	0	261	261	280	19	0	19	0	0
4	0	388	388	1262	503	174	874	197	0
5	0	883	883	1614	303	77	731	351	0
6	0	1039	1101	2297	343	187	1258	728	62
7	0	1123	1390	2469	409	164	1346	773	267
10	0	1948	1950	2622	101	69	674	504	2
17	0	2712	2713	2824	42	25	112	45	1
14	0	2338	2375	2904	170	111	566	285	37
19	0	2851	2888	3007	52	17	156	87	37
22	0	3021	3025	3233	56	83	212	73	4
21	0	2972	3007	3416	121	70	444	253	35
26	0	3276	3294	3524	64	47	248	137	18
25	0	3222	3233	3592	92	78	370	200	11
24	0	3147	3149	3979	184	84	832	564	2
27	0	3615	3670	4036	106	87	421	228	55
18	0	2726	2732	4369	176	103	1643	1364	6
30	0	4263	4369	4502	56	48	239	135	106
9	0	1937	2556	4585	357	145	2648	2146	619
31	0	4429	4476	4672	61	51	243	131	47
13	0	2198	2200	5179	200	84	2981	2697	2
35	0	5494	5542	5677	51	38	183	94	48
33	0	4966	4993	5680	208	125	714	381	27
37	0	5756	5757	5870	60	1	114	53	1
40	0	5813	5822	5884	27	21	71	23	9
42	0	5913	5921	5928	7	0	15	8	8
45	0	6157	6169	6250	23	39	93	31	12
39	0	5774	5804	6529	175	172	755	408	30
50	0	6481	6501	6531	3	2	50	45	20
49	0	6464	6583	6652	44	5	188	139	119
46	0	6266	6271	6836	146	107	570	317	5
34	0	5483	5492	7147	238	101	1664	1325	9
44	0	6130	6182	7622	168	74	1492	1250	52
38	0	5772	6786	7818	315	179	2046	1552	1014
12	0	2165	2170	7966	129	19	5801	5653	5
8	0	1731	1757	8085	418	283	6354	5653	26
32	0	4486	5270	8451	516	336	3965	3113	784
36	0	5694	5708	8566	230	92	2872	2550	14
28	0	3846	8662	8949	157	31	5103	4915	4816
47	0	6291	6302	9179	322	219	2888	2347	11
20	0	2926	2927	9581	464	311	6655	5880	1
23	0	3136	3141	9666	177	47	6530	6306	5
48	0	6326	8566	9795	348	106	3469	3015	2240
0	0	0	0	10099	8527	0	10099	1572	0
