id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
2	0	110	110	201	8	83	91	0	0
3	0	261	266	285	19	0	24	5	5
1	0	0	0	1371	160	1185	1371	26	0
17	0	2712	2726	3307	42	478	595	75	14
10	0	1948	1949	3513	101	1299	1565	165	1
19	0	2851	2860	3553	52	333	702	317	9
26	0	3276	3288	4351	64	914	1075	97	12
21	0	2972	2974	4736	121	1353	1764	290	2
22	0	3021	3040	4774	56	1605	1753	92	19
25	0	3222	3241	4984	92	1509	1762	161	19
14	0	2338	2361	4996	170	2094	2658	394	23
4	0	388	388	5174	503	3279	4786	1004	0
6	0	1039	1039	5299	343	3559	4260	358	0
7	0	1123	1123	5414	409	3093	4291	789	0
30	0	4263	4291	5446	56	932	1183	195	28
24	0	3147	3174	5467	184	1635	2320	501	27
18	0	2726	2731	5551	176	1964	2825	685	5
31	0	4429	4435	5599	61	974	1170	135	6
27	0	3615	3739	5720	106	1670	2105	329	124
42	0	5913	5926	5933	7	0	20	13	13
37	0	5756	5860	5964	60	1	208	147	104
40	0	5813	5837	6309	27	413	496	56	24
5	0	883	883	6404	303	1418	5521	3800	0
50	0	6481	6509	6575	3	37	94	54	28
35	0	5494	5522	6627	51	748	1133	334	28
49	0	6464	6472	6673	44	93	209	72	8
13	0	2198	2231	6707	200	1567	4509	2742	33
45	0	6157	6184	7047	23	771	890	96	27
9	0	1937	1955	7108	357	2763	5171	2051	18
33	0	4966	4996	8100	208	2416	3134	510	30
12	0	2165	2165	8278	129	320	6113	5664	0
34	0	5483	5599	8380	238	1930	2897	729	116
44	0	6130	6154	8611	168	1402	2481	911	24
46	0	6266	6351	8975	146	2038	2709	525	85
11	0	2048	2048	9560	359	5183	7512	1970	0
36	0	5694	5700	9740	230	1742	4046	2074	6
39	0	5774	5820	9881	175	3368	4107	564	46
28	0	3846	9004	9960	157	575	6114	5382	5158
0	0	0	0	10020	9143	0	10020	877	0
