id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	0	679	185	196	679	298	0
3	0	360	360	1174	94	124	814	596	0
12	0	1254	1278	1653	77	203	399	119	24
17	0	1551	1553	1851	51	101	300	148	2
5	0	424	442	1966	129	173	1542	1240	18
6	0	463	512	2689	161	251	2226	1814	49
7	0	602	630	2782	275	135	2180	1770	28
35	0	3985	4068	4076	8	0	91	83	83
36	0	4023	4076	4181	7	20	158	131	53
27	0	3493	3539	4776	86	15	1283	1182	46
39	0	4183	4210	5016	73	66	833	694	27
42	0	4346	4359	5251	138	79	905	688	13
43	0	5166	5167	5971	147	236	805	422	1
49	0	5832	5863	6100	125	46	268	97	31
28	0	3501	3576	6110	60	111	2609	2438	75
8	0	685	696	6241	296	449	5556	4811	11
44	0	5236	5251	7363	71	29	2127	2027	15
21	0	2046	2072	7592	56	8	5546	5482	26
37	0	4138	4158	7717	348	575	3579	2656	20
29	0	3503	3579	7790	310	567	4287	3410	76
15	0	1486	1518	7800	194	523	6314	5597	32
41	0	4295	4312	8109	101	138	3814	3575	17
47	0	5497	5527	8193	106	126	2696	2464	30
48	0	5698	5701	8305	209	391	2607	2007	3
2	0	136	136	8810	345	338	8674	7991	0
30	0	3719	3726	9494	271	388	5775	5116	7
22	0	2569	2586	9890	463	417	7321	6441	17
0	0	0	0	10013	9765	0	10013	248	0
