id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
2	0	110	113	136	8	5	26	13	3
1	0	0	0	228	160	63	228	5	0
3	0	261	261	280	19	0	19	0	0
4	0	388	388	1381	503	174	993	316	0
5	0	883	883	1720	303	77	837	457	0
6	0	1039	1061	2659	343	187	1620	1090	22
17	0	2712	2716	2886	42	25	174	107	4
19	0	2851	2862	2987	52	17	136	67	11
26	0	3276	3306	3668	64	47	392	281	30
22	0	3021	3028	3713	56	83	692	553	7
14	0	2338	2352	3837	170	111	1499	1218	14
25	0	3222	3292	4071	92	78	849	679	70
7	0	1123	1140	4141	409	164	3018	2445	17
10	0	1948	1988	4394	101	69	2446	2276	40
30	0	4263	4280	4395	56	48	132	28	17
21	0	2972	2987	4434	121	70	1462	1271	15
31	0	4429	4434	4718	61	51	289	177	5
27	0	3615	3618	4893	106	87	1278	1085	3
18	0	2726	2735	5448	176	103	2722	2443	9
24	0	3147	3179	5488	184	84	2341	2073	32
35	0	5494	5531	5630	51	38	136	47	37
42	0	5913	5937	5944	7	0	31	24	24
40	0	5813	5883	6049	27	21	236	188	70
33	0	4966	5028	6237	208	125	1271	938	62
37	0	5756	5788	6294	60	1	538	477	32
45	0	6157	6221	6445	23	39	288	226	64
50	0	6481	6569	6600	3	2	119	114	88
9	0	1937	1942	6926	357	145	4989	4487	5
49	0	6464	6532	6927	44	5	463	414	68
46	0	6266	6294	7389	146	107	1123	870	28
39	0	5774	5866	7415	175	172	1641	1294	92
34	0	5483	5488	7460	238	101	1977	1638	5
44	0	6130	6191	7694	168	74	1564	1322	61
13	0	2198	2250	8476	200	84	6278	5994	52
38	0	5772	5817	8571	315	179	2799	2305	45
12	0	2165	2247	8634	129	19	6469	6321	82
36	0	5694	5714	8849	230	92	3155	2833	20
8	0	1731	1754	9144	418	283	7413	6712	23
47	0	6291	6325	9520	322	219	3229	2688	34
28	0	3846	3874	9814	157	31	5968	5780	28
48	0	6326	6347	9845	348	106	3519	3065	21
23	0	3136	3171	9974	177	47	6838	6614	35
0	0	0	0	10028	8445	0	10028	1583	0
