id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
2	0	110	125	154	8	21	44	15	15
3	0	261	269	288	19	0	27	8	8
1	0	0	0	474	160	298	474	16	0
5	0	883	892	1865	303	359	982	320	9
17	0	2712	2717	3174	42	121	462	299	5
19	0	2851	2860	3456	52	84	605	469	9
10	0	1948	1988	3591	101	327	1643	1215	40
26	0	3276	3301	4006	64	229	730	437	25
6	0	1039	1046	4112	343	895	3073	1835	7
14	0	2338	2342	4214	170	527	1876	1179	4
22	0	3021	3050	4215	56	403	1194	735	29
25	0	3222	3287	4470	92	380	1248	776	65
30	0	4263	4268	4592	56	234	329	39	5
21	0	2972	2980	4675	121	340	1703	1242	8
4	0	388	388	4716	503	825	4328	3000	0
7	0	1123	1152	4815	409	780	3692	2503	29
31	0	4429	4443	4844	61	245	415	109	14
18	0	2726	2739	4908	176	495	2182	1511	13
27	0	3615	3624	5299	106	420	1684	1158	9
24	0	3147	3149	5667	184	411	2520	1925	2
35	0	5494	5577	5926	51	187	432	194	83
42	0	5913	5963	5970	7	0	57	50	50
40	0	5813	5865	6521	27	104	708	577	52
50	0	6481	6508	6523	3	10	42	29	27
45	0	6157	6244	6667	23	193	510	294	87
37	0	5756	5770	6770	60	1	1014	953	14
49	0	6464	6471	7000	44	24	536	468	7
9	0	1937	1942	7151	357	697	5214	4160	5
44	0	6130	6214	7714	168	354	1584	1062	84
33	0	4966	5032	7868	208	609	2902	2085	66
46	0	6266	6309	7911	146	512	1645	987	43
13	0	2198	2244	8347	200	395	6149	5554	46
34	0	5483	5534	8403	238	485	2920	2197	51
12	0	2165	2241	8461	129	83	6296	6084	76
39	0	5774	5848	8523	175	845	2749	1729	74
36	0	5694	5696	8995	230	440	3301	2631	2
38	0	5772	5799	9236	315	852	3464	2297	27
28	0	3846	3847	9434	157	145	5588	5286	1
23	0	3136	3141	9496	177	225	6360	5958	5
8	0	1731	1784	9960	418	1371	8229	6440	53
0	0	0	0	10000	8743	0	10000	1257	0
