id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
2	0	110	110	201	8	83	91	0	0
3	0	261	266	285	19	0	24	5	5
1	0	0	0	1375	160	1185	1375	30	0
19	0	2851	2856	3374	52	333	523	138	5
17	0	2712	2741	4070	42	478	1358	838	29
10	0	1948	1991	4597	101	1299	2649	1249	43
26	0	3276	3332	4875	64	914	1599	621	56
21	0	2972	3008	4934	121	1353	1962	488	36
5	0	883	883	5045	303	1418	4162	2441	0
12	0	2165	2166	5172	129	320	3007	2558	1
22	0	3021	3067	5196	56	1605	2175	514	46
24	0	3147	3173	5422	184	1635	2275	456	26
25	0	3222	3246	5560	92	1509	2338	737	24
31	0	4429	4491	5647	61	974	1218	183	62
30	0	4263	4264	5665	56	932	1402	414	1
28	0	3846	3849	5915	157	575	2069	1337	3
42	0	5913	5952	5959	7	0	46	39	39
37	0	5756	5767	6080	60	1	324	263	11
14	0	2338	2371	6236	170	2094	3898	1634	33
35	0	5494	5530	6557	51	748	1063	264	36
50	0	6481	6512	6559	3	37	78	38	31
40	0	5813	5862	6664	27	413	851	411	49
27	0	3615	3635	6758	106	1670	3143	1367	20
45	0	6157	6219	7059	23	771	902	108	62
13	0	2198	2257	7116	200	1567	4918	3151	59
49	0	6464	6475	7273	44	93	809	672	11
6	0	1039	1039	7456	343	3559	6417	2515	0
9	0	1937	1945	7543	357	2763	5606	2486	8
4	0	388	388	7743	503	3279	7355	3573	0
18	0	2726	2746	8268	176	1964	5542	3402	20
7	0	1123	1123	8400	409	3093	7277	3775	0
44	0	6130	6189	8985	168	1402	2855	1285	59
33	0	4966	4971	9304	208	2416	4338	1714	5
23	0	3136	3165	9353	177	896	6217	5144	29
46	0	6266	6273	9529	146	2038	3263	1079	7
36	0	5694	5717	9916	230	1742	4222	2250	23
0	0	0	0	10007	1827	0	10007	8180	0
