id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	2	0	0	21	21	0	21	0	0
2	1	214	214	260	15	31	46	0	0
3	0	291	291	382	11	71	91	9	0
5	2	361	363	434	36	7	73	30	2
4	5	353	353	646	86	170	293	37	0
7	2	978	978	1020	22	0	42	20	0
8	2	982	988	1057	37	14	75	24	6
6	10	637	646	1141	152	295	504	57	9
9	4	1084	1084	1227	65	68	143	10	0
10	0	1173	1178	1240	19	43	67	5	5
13	1	1807	1816	1905	25	53	98	20	9
12	6	1748	1748	1949	75	18	201	108	0
11	10	1713	1713	2138	152	186	425	87	0
14	6	1857	1860	2143	88	188	286	10	3
16	0	2247	2247	2248	1	0	1	0	0
15	4	2211	2211	2443	68	164	232	0	0
17	1	2453	2453	2478	19	6	25	0	0
18	1	2812	2812	2911	30	69	99	0	0
19	0	3823	3823	3851	14	14	28	0	0
21	1	4016	4016	4043	20	7	27	0	0
20	5	3995	3995	4291	94	188	296	14	0
23	0	4294	4294	4300	6	0	6	0	0
22	3	4123	4123	4330	60	130	207	17	0
24	3	4519	4519	4706	53	105	187	29	0
25	2	4573	4573	4809	60	139	236	37	0
26	2	4629	4638	4833	57	117	204	30	9
27	1	4955	4955	4997	26	16	42	0	0
29	0	5423	5423	5424	1	0	1	0	0
30	0	5450	5450	5479	13	16	29	0	0
28	4	5241	5241	5497	71	184	256	1	0
32	0	5761	5761	5762	1	0	1	0	0
34	2	5842	5842	5924	33	22	82	27	0
31	4	5680	5680	5943	70	114	263	79	0
33	5	5779	5779	5967	74	56	188	58	0
35	4	5865	5880	6038	63	89	173	21	15
36	0	6039	6039	6041	2	0	2	0	0
37	3	6802	6802	6883	46	35	81	0	0
38	0	6940	6940	7000	8	52	60	0	0
39	0	7347	7347	7368	6	15	21	0	0
41	0	7496	7504	7569	14	51	73	8	8
40	6	7474	7474	7603	78	47	129	4	0
42	2	7860	7860	7901	27	14	41	0	0
43	5	8004	8004	8191	81	66	187	40	0
44	9	8008	8014	8299	133	109	291	49	6
45	0	8674	8674	8778	24	80	104	0	0
46	1	8877	8877	8900	19	4	23	0	0
47	0	8927	8927	8929	2	0	2	0	0
48	2	9368	9368	9437	34	26	69	9	0
49	1	9412	9412	9441	24	1	29	4	0
50	1	9604	9604	9645	22	19	41	0	0
0	0	0	0	9645	7487	0	9645	2158	0
