id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	10	0	0	21	21	0	21	0	0
2	6	214	214	260	15	31	46	0	0
3	4	291	291	382	11	71	91	9	0
5	15	361	361	430	36	7	69	26	0
4	38	353	353	647	86	170	294	38	0
7	10	978	978	1020	22	0	42	20	0
8	17	982	982	1051	37	14	69	18	0
6	69	637	638	1141	152	295	504	57	1
9	29	1084	1084	1228	65	68	144	11	0
10	7	1173	1174	1236	19	43	63	1	1
13	10	1807	1807	1898	25	53	91	13	0
12	35	1748	1748	1951	75	18	203	110	0
11	68	1713	1713	2149	152	186	436	98	0
14	40	1857	1857	2154	88	188	297	21	0
16	0	2247	2247	2248	1	0	1	0	0
15	29	2211	2211	2443	68	164	232	0	0
17	8	2453	2453	2478	19	6	25	0	0
18	12	2812	2812	2911	30	69	99	0	0
19	5	3823	3823	3851	14	14	28	0	0
21	8	4016	4016	4043	20	7	27	0	0
20	38	3995	3995	4291	94	188	296	14	0
23	2	4294	4295	4301	6	0	7	1	1
22	26	4123	4123	4320	60	130	197	7	0
24	23	4519	4519	4740	53	105	221	63	0
25	25	4573	4573	4797	60	139	224	25	0
26	22	4629	4629	4821	57	117	192	18	0
27	11	4955	4955	4997	26	16	42	0	0
29	0	5423	5423	5424	1	0	1	0	0
30	4	5450	5450	5479	13	16	29	0	0
28	29	5241	5241	5497	71	184	256	1	0
32	0	5761	5761	5762	1	0	1	0	0
34	15	5842	5842	5911	33	22	69	14	0
31	31	5680	5680	5960	70	114	280	96	0
33	34	5779	5779	5967	74	56	188	58	0
35	29	5865	5866	6028	63	89	163	11	1
36	0	6039	6039	6041	2	0	2	0	0
37	20	6802	6802	6883	46	35	81	0	0
38	2	6940	6940	7000	8	52	60	0	0
39	1	7347	7347	7368	6	15	21	0	0
41	5	7496	7496	7561	14	51	65	0	0
40	36	7474	7474	7613	78	47	139	14	0
42	12	7860	7860	7901	27	14	41	0	0
43	36	8004	8004	8200	81	66	196	49	0
44	59	8008	8008	8306	133	109	298	56	0
45	8	8674	8674	8778	24	80	104	0	0
46	8	8877	8877	8900	19	4	23	0	0
47	0	8927	8927	8929	2	0	2	0	0
49	10	9412	9412	9438	24	1	26	1	0
48	16	9368	9368	9441	34	26	73	13	0
50	9	9604	9604	9645	22	19	41	0	0
0	0	0	0	9645	7487	0	9645	2158	0
