id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	0	813	185	196	813	432	0
3	0	360	360	1015	94	124	655	437	0
5	0	424	479	1523	129	173	1099	797	55
7	0	602	741	2196	275	135	1594	1184	139
12	0	1254	1446	2242	77	203	988	708	192
6	0	463	596	2406	161	251	1943	1531	133
21	0	2046	2335	2621	56	8	575	511	289
17	0	1551	1760	3200	51	101	1649	1497	209
4	0	363	369	3252	276	383	2889	2230	6
2	0	136	136	3360	345	338	3224	2541	0
9	0	1017	1132	3924	340	256	2907	2311	115
27	0	3493	3786	4155	86	15	662	561	293
13	0	1280	1472	4376	148	557	3096	2391	192
35	0	3985	4460	4468	8	0	483	475	475
36	0	4023	4510	4878	7	20	855	828	487
28	0	3501	3823	5220	60	111	1719	1548	322
25	0	3362	3649	5765	168	115	2403	2120	287
15	0	1486	1689	6305	194	523	4819	4102	203
18	0	1631	1948	6373	263	371	4742	4108	317
11	0	1043	1260	6378	260	285	5335	4790	217
24	0	3148	3279	6396	187	192	3248	2869	131
39	0	4183	4657	6503	73	66	2320	2181	474
8	0	685	782	6702	296	449	6017	5272	97
44	0	5236	5883	7279	71	29	2043	1943	647
46	0	5308	6055	7373	119	28	2065	1918	747
41	0	4295	4738	7436	101	138	3141	2902	443
42	0	4346	4759	8079	138	79	3733	3516	413
49	0	5832	6503	8848	125	46	3016	2845	671
47	0	5497	6251	9070	106	126	3573	3341	754
43	0	5166	5771	9274	147	236	4108	3725	605
0	0	0	0	10013	9765	0	10013	248	0
