id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	0	57	48	9	57	0	0
3	0	398	420	614	123	28	216	65	22
2	0	297	297	986	344	205	689	140	0
4	0	773	774	1230	210	79	457	168	1
6	0	1087	1132	1264	36	32	177	109	45
5	0	1043	1043	1375	138	22	332	172	0
9	0	1622	1632	1718	81	3	96	12	10
7	0	1138	1154	1723	185	176	585	224	16
10	0	1702	1718	1812	44	11	110	55	16
12	0	2034	2037	2189	24	6	155	125	3
8	0	1435	1435	2251	392	168	816	256	0
13	0	2134	2145	2652	157	60	518	301	11
22	0	3005	3027	3073	46	0	68	22	22
17	0	2369	2377	3523	111	91	1154	952	8
23	0	3107	3122	3713	109	14	606	483	15
30	0	3906	3915	3922	7	0	16	9	9
29	0	3844	3849	3942	38	35	98	25	5
33	0	3957	3971	3985	14	0	28	14	14
28	0	3748	3752	4342	43	39	594	512	4
36	0	4438	4453	4554	101	0	116	15	15
43	0	4737	4809	4856	47	0	119	72	72
47	0	5088	5119	5129	10	0	41	31	31
41	0	4675	4685	5460	121	54	785	610	10
37	0	4463	4554	5853	76	34	1390	1280	91
32	0	3948	3951	6122	172	65	2174	1937	3
49	0	5738	5749	6186	50	14	448	384	11
25	0	3193	3204	6352	117	92	3159	2950	11
39	0	4588	4600	6441	153	41	1853	1659	12
35	0	4361	4392	6659	195	85	2298	2018	31
38	0	4569	4586	7106	170	73	2537	2294	17
18	0	2389	2402	7107	449	328	4718	3941	13
11	0	1833	1835	7477	504	243	5644	4897	2
42	0	4734	4751	7510	87	7	2776	2682	17
21	0	2892	2900	7571	138	75	4679	4466	8
34	0	3978	3985	7581	208	58	3603	3337	7
46	0	5000	5018	7745	154	21	2745	2570	18
24	0	3150	3168	7760	138	96	4610	4376	18
19	0	2655	2679	7826	126	39	5171	5006	24
16	0	2301	2349	7991	412	282	5690	4996	48
20	0	2770	2830	8001	179	108	5231	4944	60
31	0	3942	3950	8182	317	161	4240	3762	8
45	0	4837	4858	8219	178	36	3382	3168	21
50	0	6018	6020	8314	525	214	2296	1557	2
14	0	2150	2160	8364	194	84	6214	5936	10
15	0	2220	2251	8551	158	69	6331	6104	31
48	0	5639	5646	8635	222	30	2996	2744	7
40	0	4599	4601	8684	250	241	4085	3594	2
26	0	3225	3227	8924	365	155	5699	5179	2
27	0	3433	3441	9286	438	104	5853	5311	8
0	0	0	0	10025	737	0	10025	9288	0
