id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	0	224	48	176	224	0	0
3	0	398	411	1147	123	528	749	98	13
5	0	1043	1043	1634	138	387	591	66	0
9	0	1622	1634	1771	81	56	149	12	12
6	0	1087	1132	1835	36	604	748	108	45
10	0	1702	1771	2088	44	174	386	168	69
12	0	2034	2044	2180	24	109	146	13	10
4	0	773	810	2764	210	1506	1991	275	37
22	0	3005	3019	3065	46	0	60	14	14
13	0	2134	2134	3487	157	1146	1353	50	0
23	0	3107	3114	3718	109	269	611	233	7
30	0	3906	3914	3921	7	0	15	8	8
33	0	3957	3972	3986	14	0	29	15	15
19	0	2655	2681	4396	126	753	1741	862	26
15	0	2220	2225	4400	158	1297	2180	725	5
36	0	4438	4444	4545	101	0	107	6	6
17	0	2369	2380	4700	111	1726	2331	494	11
43	0	4737	4851	4898	47	0	161	114	114
47	0	5088	5090	5100	10	0	12	2	2
29	0	3844	3860	5168	38	674	1324	612	16
28	0	3748	3753	5182	43	736	1434	655	5
7	0	1138	1147	5803	185	3413	4665	1067	9
41	0	4675	4687	6038	121	1031	1363	211	12
49	0	5738	5764	6271	50	279	533	204	26
37	0	4463	4545	6438	76	627	1975	1272	82
32	0	3948	3952	6695	172	1232	2747	1343	4
14	0	2150	2150	6762	194	1600	4612	2818	0
39	0	4588	4591	6874	153	734	2286	1399	3
42	0	4734	4793	6926	87	135	2192	1970	59
20	0	2770	2779	7207	179	2056	4437	2202	9
25	0	3193	3194	7271	117	1804	4078	2157	1
46	0	5000	5006	7335	154	336	2335	1845	6
24	0	3150	3177	7341	138	1868	4191	2185	27
35	0	4361	4363	7901	195	1660	3540	1685	2
38	0	4569	4577	7944	170	1395	3375	1810	8
21	0	2892	2902	8128	138	1434	5236	3664	10
2	0	297	297	8225	344	3927	7928	3657	0
45	0	4837	4900	8694	178	611	3857	3068	63
34	0	3978	3986	8810	208	1100	4832	3524	8
48	0	5639	5670	8909	222	554	3270	2494	31
8	0	1435	1437	9044	392	3193	7609	4024	2
16	0	2301	2307	9237	412	5392	6936	1132	6
31	0	3942	3951	9431	317	3125	5489	2047	9
11	0	1833	1835	9452	504	4632	7619	2483	2
26	0	3225	3233	9625	365	2897	6400	3138	8
0	0	0	0	10074	1629	0	10074	8445	0
