id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	0	75	48	27	75	0	0
3	0	398	399	624	123	83	226	20	1
6	0	1087	1140	1341	36	92	254	126	53
5	0	1043	1051	1376	138	61	333	134	8
4	0	773	773	1420	210	230	647	207	0
2	0	297	297	1525	344	596	1228	288	0
9	0	1622	1642	1733	81	9	111	21	20
10	0	1702	1733	1842	44	27	140	69	31
12	0	2034	2043	2094	24	17	60	19	9
7	0	1138	1146	2199	185	517	1061	359	8
13	0	2134	2134	2660	157	174	526	195	0
22	0	3005	3009	3055	46	0	50	4	4
23	0	3107	3109	3328	109	41	221	71	2
17	0	2369	2378	3615	111	263	1246	872	9
30	0	3906	3914	3921	7	0	15	8	8
33	0	3957	3982	3996	14	0	39	25	25
29	0	3844	3855	4088	38	101	244	105	11
28	0	3748	3757	4159	43	112	411	256	9
36	0	4438	4467	4568	101	0	130	29	29
43	0	4737	4798	4845	47	0	108	61	61
47	0	5088	5161	5171	10	0	83	73	73
41	0	4675	4690	5503	121	157	828	550	15
37	0	4463	4568	6143	76	96	1680	1508	105
49	0	5738	5807	6210	50	42	472	380	69
32	0	3948	3962	6265	172	188	2317	1957	14
8	0	1435	1461	6537	392	487	5102	4223	26
39	0	4588	4614	6545	153	114	1957	1690	26
25	0	3193	3200	6592	117	272	3399	3010	7
35	0	4361	4364	6820	195	250	2459	2014	3
38	0	4569	4600	6935	170	214	2366	1982	31
21	0	2892	2895	7221	138	218	4329	3973	3
42	0	4734	4740	7390	87	21	2656	2548	6
11	0	1833	1842	7627	504	708	5794	4582	9
18	0	2389	2390	7642	449	954	5253	3850	1
46	0	5000	5025	7844	154	53	2844	2637	25
24	0	3150	3161	7859	138	283	4709	4288	11
16	0	2301	2372	7964	412	818	5663	4433	71
20	0	2770	2792	8032	179	312	5262	4771	22
19	0	2655	2660	8035	126	116	5380	5138	5
34	0	3978	3996	8071	208	168	4093	3717	18
31	0	3942	3961	8184	317	472	4242	3453	19
45	0	4837	4847	8350	178	95	3513	3240	10
48	0	5639	5677	8508	222	86	2869	2561	38
14	0	2150	2154	8549	194	244	6399	5961	4
50	0	6018	6051	8837	525	622	2819	1672	33
15	0	2220	2257	8892	158	197	6672	6317	37
26	0	3225	3227	8995	365	443	5770	4962	2
40	0	4599	4615	9282	250	708	4683	3725	16
27	0	3433	3436	9403	438	299	5970	5233	3
0	0	0	0	10052	1113	0	10052	8939	0
