id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	0	227	163	64	227	0	0
2	0	257	257	409	143	9	152	0	0
3	0	479	479	483	4	0	4	0	0
4	0	547	547	656	28	52	109	29	0
5	0	548	552	790	90	71	242	81	4
6	0	587	587	847	116	30	260	114	0
7	0	687	688	922	106	52	235	77	1
8	0	1030	1030	1065	35	0	35	0	0
9	0	1152	1152	1264	67	45	112	0	0
11	0	1539	1543	1547	4	0	8	4	4
10	0	1441	1441	1819	156	158	378	64	0
12	0	1676	1676	1983	139	53	307	115	0
13	0	1857	1859	2365	125	75	508	308	2
15	0	2033	2040	2596	97	33	563	433	7
20	0	2329	2354	2684	42	27	355	286	25
22	0	2496	2531	2907	38	12	411	361	35
27	0	2721	2765	2995	22	17	274	235	44
16	0	2056	2068	3029	124	51	973	798	12
24	0	2636	2672	3093	40	8	457	409	36
26	0	2674	2720	3132	38	6	458	414	46
18	0	2207	2225	3134	108	8	927	811	18
14	0	1880	1880	3236	225	88	1356	1043	0
21	0	2363	2393	3249	83	98	886	705	30
29	0	2896	2952	3265	31	34	369	304	56
25	0	2663	2706	3342	67	20	679	592	43
31	0	3165	3206	3552	55	49	387	283	41
30	0	3095	3134	3672	97	2	577	478	39
23	0	2579	2616	3697	147	37	1118	934	37
32	0	3622	3640	3718	15	6	96	75	18
19	0	2241	2264	3723	185	120	1482	1177	23
28	0	2889	2942	3737	81	252	848	515	53
17	0	2195	2209	3826	233	168	1631	1230	14
33	0	3635	3654	3846	65	34	211	112	19
34	0	3801	3804	3857	31	0	56	25	3
36	0	3963	3966	3967	1	0	4	3	3
35	0	3942	3942	4040	57	41	98	0	0
37	0	4554	4554	4757	105	92	203	6	0
39	0	4803	4803	4816	8	0	13	5	0
38	0	4711	4711	5002	132	121	291	38	0
43	0	5370	5372	5521	42	11	151	98	2
42	0	5186	5190	5555	112	44	369	213	4
45	0	5644	5652	5675	8	0	31	23	8
46	0	5651	5662	5701	11	0	50	39	11
47	0	5738	5749	5754	5	0	16	11	11
41	0	5037	5040	5918	314	70	881	497	3
50	0	6224	6239	6304	8	22	80	50	15
40	0	4852	4852	6604	630	265	1752	857	0
49	0	6101	6112	6689	131	122	588	335	11
44	0	5583	5590	6724	376	106	1141	659	7
48	0	6100	6107	6769	182	112	669	375	7
0	0	0	0	6769	1647	0	6769	5122	0
