id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	0	414	270	64	414	80	0
3	0	479	479	491	7	0	12	5	0
2	0	257	257	673	237	9	416	170	0
4	0	547	547	741	46	52	194	96	0
5	0	548	552	1042	150	71	494	273	4
6	0	587	596	1169	193	30	582	359	9
8	0	1030	1032	1192	58	0	162	104	2
7	0	687	698	1217	176	52	530	302	11
9	0	1152	1162	1326	110	45	174	19	10
11	0	1539	1540	1552	7	0	13	6	1
10	0	1441	1441	2120	259	158	679	262	0
12	0	1676	1680	2639	229	53	963	681	4
20	0	2329	2364	3322	69	27	993	897	35
27	0	2721	2789	3366	36	17	645	592	68
22	0	2496	2543	3481	63	12	985	910	47
26	0	2674	2734	3673	62	6	999	931	60
24	0	2636	2689	3692	65	8	1056	983	53
29	0	2896	2971	3808	52	34	912	826	75
15	0	2033	2050	3888	161	33	1855	1661	17
36	0	3963	4035	4037	2	0	74	72	72
13	0	1857	1866	4052	205	75	2195	1915	9
32	0	3622	3692	4065	24	6	443	413	70
21	0	2363	2398	4434	139	98	2071	1834	35
25	0	2663	2719	4452	111	20	1789	1658	56
18	0	2207	2225	4521	180	8	2314	2126	18
34	0	3801	3873	4543	51	0	742	691	72
31	0	3165	3245	4611	90	49	1446	1307	80
16	0	2056	2076	4633	205	51	2577	2321	20
39	0	4803	4849	4955	13	0	152	139	46
33	0	3635	3705	4980	108	34	1345	1203	70
28	0	2889	2956	5077	133	252	2188	1803	67
35	0	3942	4010	5083	95	41	1141	1005	68
30	0	3095	3175	5151	161	2	2056	1893	80
23	0	2579	2631	5602	243	37	3023	2743	52
45	0	5644	5692	5812	13	0	168	155	48
14	0	1880	1888	5840	371	88	3960	3501	8
47	0	5738	5788	5849	9	0	111	102	50
46	0	5651	5702	5877	18	0	226	208	51
19	0	2241	2269	6002	307	120	3761	3334	28
43	0	5370	5408	6132	70	11	762	681	38
37	0	4554	4598	6333	175	92	1779	1512	44
50	0	6224	6266	6375	12	22	151	117	42
17	0	2195	2213	6588	384	168	4393	3841	18
38	0	4711	4747	6828	221	121	2117	1775	36
42	0	5186	5220	6845	186	44	1659	1429	34
49	0	6101	6137	7539	218	122	1438	1098	36
48	0	6100	6132	7838	301	112	1738	1325	32
41	0	5037	5077	8096	520	70	3059	2469	40
44	0	5583	5627	8395	622	106	2812	2084	44
40	0	4852	4895	8861	1043	265	4009	2701	43
0	0	0	0	8861	381	0	8861	8480	0
