id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	0	39	39	0	39	0	0
2	0	159	159	347	142	46	188	0	0
3	0	258	290	378	37	4	120	79	32
4	0	350	378	538	56	103	188	29	28
5	0	479	479	562	42	14	83	27	0
7	0	1224	1224	1282	31	18	58	9	0
8	0	1330	1330	1348	18	0	18	0	0
6	0	1123	1123	1501	212	121	378	45	0
9	0	1387	1434	1759	175	72	372	125	47
12	0	1781	1783	2036	110	41	255	104	2
10	0	1626	1626	2130	233	110	504	161	0
11	0	1677	1692	2296	255	98	619	266	15
13	0	2326	2326	2393	52	15	67	0	0
14	0	2550	2550	2766	196	20	216	0	0
15	0	2790	2790	2850	60	0	60	0	0
17	0	2862	2862	2970	57	23	108	28	0
16	0	2792	2850	3001	83	36	209	90	58
18	0	3098	3098	3242	102	42	144	0	0
23	0	3750	3756	3871	57	13	121	51	6
24	0	3791	3826	3969	55	52	178	71	35
22	0	3634	3667	4018	134	14	384	236	33
20	0	3548	3608	4045	149	164	497	184	60
19	0	3528	3528	4123	197	77	595	321	0
25	0	4083	4123	4467	171	65	384	148	40
21	0	3621	4192	4494	162	82	873	629	571
27	0	4517	4557	4633	39	14	116	63	40
28	0	4567	4573	4707	74	9	140	57	6
26	0	4510	4510	4741	116	60	231	55	0
30	0	5029	5033	5191	14	48	162	100	4
29	0	5011	5011	5204	170	19	193	4	0
31	0	5558	5558	5650	83	9	92	0	0
33	0	5860	5876	5979	41	15	119	63	16
32	0	5815	5815	5993	137	22	178	19	0
34	0	6431	6431	6466	28	7	35	0	0
35	0	6524	6524	6572	19	24	48	5	0
36	0	6537	6537	6660	104	19	123	0	0
37	0	6578	6596	6663	7	11	85	67	18
38	0	7006	7006	7158	88	58	152	6	0
39	0	7124	7124	7253	108	11	129	10	0
40	0	7328	7328	7464	58	78	136	0	0
42	0	7601	7663	7818	63	23	217	131	62
44	0	7837	7889	8018	103	3	181	75	52
43	0	7787	7792	8063	73	98	276	105	5
47	0	8059	8063	8149	34	21	90	35	4
41	0	7530	7530	8188	284	213	658	161	0
46	0	8034	8047	8394	58	99	360	203	13
49	0	8094	8220	8431	102	52	337	183	126
50	0	8147	8149	8435	58	170	288	60	2
48	0	8091	8330	8494	112	1	403	290	239
45	0	7944	8018	8623	174	70	679	435	74
0	0	0	0	8623	3651	0	8623	4972	0
