id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	0	65	65	0	65	0	0
3	0	258	258	324	62	4	66	0	0
2	0	159	159	482	235	46	323	42	0
5	0	479	482	582	70	14	103	19	3
4	0	350	391	642	91	103	292	98	41
8	0	1330	1332	1362	30	0	32	2	2
7	0	1224	1285	1364	49	18	140	73	61
6	0	1123	1123	1775	353	121	652	178	0
12	0	1781	1814	2154	183	41	373	149	33
9	0	1387	1409	2610	288	72	1223	863	22
11	0	1677	1732	2734	420	98	1057	539	55
13	0	2326	2734	2922	86	15	596	495	408
17	0	2862	2889	3073	94	23	211	94	27
16	0	2792	2801	3125	138	36	333	159	9
10	0	1626	1652	3376	386	110	1750	1254	26
15	0	2790	3415	3514	99	0	724	625	625
18	0	3098	3125	3571	168	42	473	263	27
23	0	3750	3905	4094	95	13	344	236	155
20	0	3548	3573	4252	248	164	704	292	25
22	0	3634	3636	4398	220	14	764	530	2
24	0	3791	3854	4539	92	52	748	604	63
27	0	4517	4539	4644	64	14	127	49	22
28	0	4567	4602	4995	121	9	428	298	35
25	0	4083	4407	5028	284	65	945	596	324
26	0	4510	4711	5133	191	60	623	372	201
30	0	5029	5065	5145	24	48	116	44	36
19	0	3528	3571	5403	327	77	1875	1471	43
14	0	2550	2652	5454	326	20	2904	2558	102
29	0	5011	5028	5933	283	19	922	620	17
33	0	5860	5899	6007	67	15	147	65	39
21	0	3621	5454	6092	269	82	2471	2120	1833
31	0	5558	5633	6174	138	9	616	469	75
32	0	5815	6174	6424	228	22	609	359	359
34	0	6431	6431	6485	47	7	54	0	0
35	0	6524	6524	6595	31	24	71	16	0
37	0	6578	6595	6641	12	11	63	40	17
36	0	6537	6537	6741	174	19	204	11	0
38	0	7006	7006	7333	146	58	327	123	0
39	0	7124	7135	7383	179	11	259	69	11
40	0	7328	7345	7518	95	78	190	17	17
42	0	7601	7751	8007	105	23	406	278	150
47	0	8059	8107	8266	56	21	207	130	48
46	0	8034	8048	8328	98	99	294	97	14
43	0	7787	7822	8392	120	98	605	387	35
50	0	8147	8174	8536	94	170	389	125	27
49	0	8094	8460	8824	169	52	730	509	366
48	0	8091	8669	8923	187	1	832	644	578
41	0	7530	7530	8957	471	213	1427	743	0
44	0	7837	8957	9276	170	3	1439	1266	1120
45	0	7944	8007	9287	287	70	1343	986	63
0	0	0	0	9287	1052	0	9287	8235	0
