id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	5	0	0	26	26	0	26	0	0
3	4	258	258	287	25	4	29	0	0
2	17	159	159	321	95	46	162	21	0
4	5	350	350	501	37	103	151	11	0
5	5	479	480	522	28	14	43	1	1
7	3	1224	1224	1262	20	18	38	0	0
8	2	1330	1334	1346	12	0	16	4	4
6	25	1123	1123	1434	142	121	311	48	0
9	19	1387	1387	1579	117	72	192	3	0
12	12	1781	1783	1904	74	41	123	8	2
10	27	1626	1626	2066	155	110	440	175	0
11	29	1677	1678	2095	171	98	418	149	1
13	6	2326	2326	2376	35	15	50	0	0
14	25	2550	2550	2702	132	20	152	0	0
15	7	2790	2790	2865	40	0	75	35	0
17	7	2862	2865	2930	39	23	68	6	3
16	10	2792	2795	2931	56	36	139	47	3
18	12	3098	3098	3208	68	42	110	0	0
23	7	3750	3751	3809	39	13	59	7	1
24	6	3791	3792	3894	38	52	103	13	1
22	15	3634	3636	3940	90	14	306	202	2
20	15	3548	3552	3981	101	164	433	168	4
21	19	3621	3621	4065	109	82	444	253	0
19	24	3528	3528	4067	132	77	539	330	0
25	20	4083	4083	4263	115	65	180	0	0
27	4	4517	4520	4566	26	14	49	9	3
28	9	4567	4567	4645	49	9	78	20	0
26	14	4510	4510	4710	77	60	200	63	0
30	0	5029	5029	5089	10	48	60	2	0
29	21	5011	5011	5154	114	19	143	10	0
31	10	5558	5558	5623	56	9	65	0	0
33	5	5860	5863	5906	28	15	46	3	3
32	17	5815	5815	5957	92	22	142	28	0
34	3	6431	6431	6457	19	7	26	0	0
35	1	6524	6524	6560	12	24	36	0	0
37	0	6578	6578	6596	5	11	18	2	0
36	12	6537	6537	6631	70	19	94	5	0
38	11	7006	7006	7123	59	58	117	0	0
39	12	7124	7124	7208	73	11	84	0	0
40	6	7328	7328	7445	39	78	117	0	0
42	7	7601	7605	7672	43	23	71	5	4
44	12	7837	7839	7928	68	3	91	20	2
43	8	7787	7787	7968	49	98	181	34	0
41	34	7530	7530	8023	191	213	493	89	0
47	4	8059	8067	8169	23	21	110	66	8
46	6	8034	8034	8263	40	99	229	90	0
48	13	8091	8094	8287	75	1	196	120	3
49	11	8094	8099	8317	68	52	223	103	5
50	5	8147	8149	8368	40	170	221	11	2
45	20	7944	7944	8374	117	70	430	243	0
0	0	0	0	8374	5035	0	8374	3339	0
