id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	2	0	0	13	13	0	13	0	0
2	8	159	159	253	48	46	94	0	0
3	2	258	258	275	13	4	17	0	0
4	2	350	350	473	20	103	123	0	0
5	2	479	479	508	15	14	29	0	0
7	1	1224	1224	1253	11	18	29	0	0
6	11	1123	1123	1316	72	121	193	0	0
8	1	1330	1330	1336	6	0	6	0	0
9	8	1387	1387	1519	60	72	132	0	0
12	5	1781	1785	1869	37	41	88	10	4
10	11	1626	1626	1881	78	110	255	67	0
11	9	1677	1677	1907	88	98	230	44	0
13	2	2326	2326	2359	18	15	33	0	0
14	12	2550	2550	2637	67	20	87	0	0
15	3	2790	2790	2811	20	0	21	1	0
16	5	2792	2795	2862	29	36	70	5	3
17	3	2862	2862	2905	20	23	43	0	0
18	5	3098	3098	3175	35	42	77	0	0
22	7	3634	3636	3740	46	14	106	46	2
19	11	3528	3528	3766	67	77	238	94	0
20	5	3548	3552	3779	52	164	231	15	4
23	3	3750	3750	3790	21	13	40	6	0
21	9	3621	3621	3853	55	82	232	95	0
24	2	3791	3793	3865	20	52	74	2	2
25	9	4083	4083	4207	59	65	124	0	0
27	2	4517	4520	4548	14	14	31	3	3
28	4	4567	4567	4601	25	9	34	0	0
26	7	4510	4510	4616	40	60	106	6	0
30	0	5029	5032	5086	6	48	57	3	3
29	10	5011	5011	5091	58	19	80	3	0
31	4	5558	5558	5596	29	9	38	0	0
32	8	5815	5815	5884	47	22	69	0	0
33	2	5860	5860	5892	14	15	32	3	0
34	1	6431	6431	6448	10	7	17	0	0
35	0	6524	6524	6555	7	24	31	0	0
36	5	6537	6537	6593	35	19	56	2	0
37	0	6578	6581	6595	3	11	17	3	3
38	5	7006	7006	7094	30	58	88	0	0
39	6	7124	7124	7173	38	11	49	0	0
40	2	7328	7328	7426	20	78	98	0	0
42	3	7601	7605	7650	22	23	49	4	4
44	6	7837	7837	7886	35	3	49	11	0
41	16	7530	7530	7888	98	213	358	47	0
43	3	7787	7787	7919	26	98	132	8	0
45	9	7944	7944	8076	60	70	132	2	0
47	1	8059	8062	8108	12	21	49	16	3
48	6	8091	8094	8151	38	1	60	21	3
46	2	8034	8034	8162	21	99	128	8	0
49	5	8094	8099	8203	35	52	109	22	5
50	2	8147	8151	8344	22	170	197	5	4
0	0	0	0	8344	6629	0	8344	1715	0
