id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	0	121	57	64	121	0	0
2	0	257	257	314	48	9	57	0	0
3	0	479	479	481	2	0	2	0	0
4	0	547	547	614	10	52	67	5	0
5	0	548	551	653	31	71	105	3	3
6	0	587	587	662	40	30	75	5	0
7	0	687	687	775	36	52	88	0	0
8	0	1030	1030	1042	12	0	12	0	0
9	0	1152	1152	1220	23	45	68	0	0
11	0	1539	1539	1541	2	0	2	0	0
10	0	1441	1441	1652	53	158	211	0	0
12	0	1676	1676	1777	48	53	101	0	0
13	0	1857	1857	2022	43	75	165	47	0
14	0	1880	1880	2075	78	88	195	29	0
15	0	2033	2033	2105	34	33	72	5	0
16	0	2056	2056	2154	44	51	98	3	0
18	0	2207	2207	2261	36	8	54	10	0
20	0	2329	2329	2390	15	27	61	19	0
19	0	2241	2261	2484	64	120	243	59	20
17	0	2195	2195	2498	80	168	303	55	0
21	0	2363	2363	2512	29	98	149	22	0
22	0	2496	2498	2524	14	12	28	2	2
23	0	2579	2579	2666	50	37	87	0	0
24	0	2636	2636	2676	14	8	40	18	0
26	0	2674	2676	2705	13	6	31	12	2
25	0	2663	2666	2711	24	20	48	4	3
27	0	2721	2721	2746	8	17	25	0	0
29	0	2896	2896	2941	11	34	45	0	0
30	0	3095	3095	3130	33	2	35	0	0
28	0	2889	2889	3172	30	252	283	1	0
31	0	3165	3165	3234	20	49	69	0	0
32	0	3622	3622	3634	6	6	12	0	0
33	0	3635	3635	3691	22	34	56	0	0
34	0	3801	3801	3812	11	0	11	0	0
36	0	3963	3963	3964	1	0	1	0	0
35	0	3942	3942	4003	20	41	61	0	0
37	0	4554	4554	4683	37	92	129	0	0
39	0	4803	4803	4806	3	0	3	0	0
38	0	4711	4711	4880	46	121	169	2	0
41	0	5037	5041	5251	107	70	214	37	4
42	0	5186	5192	5283	38	44	97	15	6
40	0	4852	4852	5385	217	265	533	51	0
43	0	5370	5370	5397	16	11	27	0	0
45	0	5644	5644	5647	3	0	3	0	0
46	0	5651	5651	5655	4	0	4	0	0
47	0	5738	5776	5778	2	0	40	38	38
44	0	5583	5583	5817	128	106	234	0	0
50	0	6224	6224	6249	3	22	25	0	0
48	0	6100	6100	6275	63	112	175	0	0
49	0	6101	6108	6304	46	122	203	35	7
0	0	0	0	6304	4529	0	6304	1775	0
