id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	0	334	270	64	334	0	0
3	0	479	498	505	7	0	26	19	19
2	0	257	334	584	237	9	327	81	77
4	0	547	584	774	46	52	227	129	37
6	0	587	642	1066	193	30	479	256	55
7	0	687	751	1136	176	52	449	221	64
8	0	1030	1136	1194	58	0	164	106	106
5	0	548	603	1209	150	71	661	440	55
9	0	1152	1209	1364	110	45	212	57	57
11	0	1539	1545	1552	7	0	13	6	6
10	0	1441	1441	1887	259	158	446	29	0
12	0	1676	1705	2247	229	53	571	289	29
18	0	2207	2454	2955	180	8	748	560	247
13	0	1857	2018	3167	205	75	1310	1030	161
15	0	2033	2037	3187	161	33	1154	960	4
20	0	2329	2609	3291	69	27	962	866	280
22	0	2496	2784	3458	63	12	962	887	288
24	0	2636	3187	3735	65	8	1099	1026	551
26	0	2674	3219	3830	62	6	1156	1088	545
27	0	2721	3291	3846	36	17	1125	1072	570
29	0	2896	3509	3990	52	34	1094	1008	613
23	0	2579	3002	4195	243	37	1616	1336	423
30	0	3095	3618	4300	161	2	1205	1042	523
34	0	3801	4332	4383	51	0	582	531	531
25	0	2663	3213	4411	111	20	1748	1617	550
36	0	3963	4468	4470	2	0	507	505	505
21	0	2363	2650	4500	139	98	2137	1900	287
32	0	3622	3990	4670	24	6	1048	1018	368
33	0	3635	3996	4695	108	34	1060	918	361
31	0	3165	3674	4731	90	49	1566	1427	509
14	0	1880	2025	4774	371	88	2894	2435	145
16	0	2056	2170	4896	205	51	2840	2584	114
39	0	4803	5091	5104	13	0	301	288	288
35	0	3942	4425	5105	95	41	1163	1027	483
19	0	2241	2515	5313	307	120	3072	2645	274
17	0	2195	2452	6100	384	168	3905	3353	257
45	0	5644	6100	6113	13	0	469	456	456
46	0	5651	6113	6131	18	0	480	462	462
42	0	5186	5572	6213	186	44	1027	797	386
47	0	5738	6213	6222	9	0	484	475	475
28	0	2889	3494	6283	133	252	3394	3009	605
43	0	5370	5795	6697	70	11	1327	1246	425
37	0	4554	4867	6709	175	92	2155	1888	313
38	0	4711	4944	6758	221	121	2047	1705	233
50	0	6224	6672	7102	12	22	878	844	448
41	0	5037	5359	7846	520	70	2809	2219	322
44	0	5583	5902	7933	622	106	2350	1622	319
48	0	6100	6594	7986	301	112	1886	1473	494
49	0	6101	6634	8092	218	122	1991	1651	533
40	0	4852	5105	8977	1043	265	4125	2817	253
0	0	0	0	8977	497	0	8977	8480	0
