id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	0	39	39	0	39	0	0
3	0	258	260	332	37	4	74	33	2
2	0	159	159	383	142	46	224	36	0
4	0	350	352	528	56	103	178	19	2
5	0	479	481	552	42	14	73	17	2
7	0	1224	1224	1288	31	18	64	15	0
8	0	1330	1330	1358	18	0	28	10	0
6	0	1123	1123	1534	212	121	411	78	0
9	0	1387	1387	1717	175	72	330	83	0
12	0	1781	1786	2107	110	41	326	175	5
10	0	1626	1626	2218	233	110	592	249	0
11	0	1677	1679	2282	255	98	605	252	2
13	0	2326	2326	2393	52	15	67	0	0
14	0	2550	2550	2766	196	20	216	0	0
15	0	2790	2790	2901	60	0	111	51	0
17	0	2862	2871	3006	57	23	144	64	9
16	0	2792	2795	3007	83	36	215	96	3
18	0	3098	3098	3242	102	42	144	0	0
23	0	3750	3762	4055	57	13	305	235	12
24	0	3791	3810	4140	55	52	349	242	19
22	0	3634	3640	4252	134	14	618	470	6
19	0	3528	3528	4296	197	77	768	494	0
20	0	3548	3552	4338	149	164	790	477	4
21	0	3621	3625	4359	162	82	738	494	4
25	0	4083	4095	4520	171	65	437	201	12
27	0	4517	4520	4614	39	14	97	44	3
28	0	4567	4576	4710	74	9	143	60	9
26	0	4510	4513	4765	116	60	255	79	3
30	0	5029	5031	5103	14	48	74	12	2
29	0	5011	5011	5212	170	19	201	12	0
31	0	5558	5558	5650	83	9	92	0	0
33	0	5860	5860	5954	41	15	94	38	0
32	0	5815	5815	6015	137	22	200	41	0
34	0	6431	6431	6466	28	7	35	0	0
35	0	6524	6524	6572	19	24	48	5	0
37	0	6578	6578	6600	7	11	22	4	0
36	0	6537	6537	6669	104	19	132	9	0
38	0	7006	7006	7158	88	58	152	6	0
39	0	7124	7124	7253	108	11	129	10	0
40	0	7328	7328	7464	58	78	136	0	0
42	0	7601	7605	7746	63	23	145	59	4
44	0	7837	7845	8113	103	3	276	170	8
43	0	7787	7791	8129	73	98	342	171	4
47	0	8059	8074	8283	34	21	224	169	15
41	0	7530	7530	8296	284	213	766	269	0
46	0	8034	8040	8472	58	99	438	281	6
48	0	8091	8113	8555	112	1	464	351	22
49	0	8094	8118	8592	102	52	498	344	24
50	0	8147	8169	8623	58	170	476	248	22
45	0	7944	7951	8630	174	70	686	442	7
0	0	0	0	8630	3658	0	8630	4972	0
