id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	0	65	65	0	65	0	0
3	0	258	258	369	62	4	111	45	0
2	0	159	159	554	235	46	395	114	0
5	0	479	483	634	70	14	155	71	4
4	0	350	357	642	91	103	292	98	7
7	0	1224	1228	1344	49	18	120	53	4
8	0	1330	1330	1374	30	0	44	14	0
6	0	1123	1123	1945	353	121	822	348	0
9	0	1387	1389	2251	288	72	864	504	2
12	0	1781	1796	2485	183	41	704	480	15
13	0	2326	2336	2636	86	15	310	209	10
10	0	1626	1634	3275	386	110	1649	1153	8
15	0	2790	2804	3364	99	0	574	475	14
17	0	2862	2885	3457	94	23	595	478	23
11	0	1677	1689	3527	420	98	1850	1332	12
16	0	2792	2809	3571	138	36	779	605	17
18	0	3098	3123	4175	168	42	1077	867	25
14	0	2550	2557	4295	326	20	1745	1399	7
23	0	3750	3775	4508	95	13	758	650	25
24	0	3791	3825	4557	92	52	766	622	34
27	0	4517	4545	5038	64	14	521	443	28
22	0	3634	3656	5304	220	14	1670	1436	22
30	0	5029	5064	5321	24	48	292	220	35
28	0	4567	4596	5505	121	9	938	808	29
20	0	3548	3564	5514	248	164	1966	1554	16
21	0	3621	3636	5630	269	82	2009	1658	15
19	0	3528	3537	5791	327	77	2263	1859	9
26	0	4510	4535	5874	191	60	1364	1113	25
25	0	4083	4110	6026	284	65	1943	1594	27
33	0	5860	5874	6170	67	15	310	228	14
31	0	5558	5581	6207	138	9	649	502	23
29	0	5011	5044	6349	283	19	1338	1036	33
32	0	5815	5826	6426	228	22	611	361	11
34	0	6431	6431	6485	47	7	54	0	0
35	0	6524	6524	6600	31	24	76	21	0
37	0	6578	6587	6622	12	11	44	21	9
36	0	6537	6537	6755	174	19	218	25	0
38	0	7006	7006	7249	146	58	243	39	0
39	0	7124	7127	7382	179	11	258	68	3
40	0	7328	7329	7525	95	78	197	24	1
42	0	7601	7605	7844	105	23	243	115	4
47	0	8059	8079	8541	56	21	482	405	20
43	0	7787	7796	8581	120	98	794	576	9
44	0	7837	7844	8810	170	3	973	800	7
46	0	8034	8046	8861	98	99	827	630	12
50	0	8147	8175	9039	94	170	892	628	28
49	0	8094	8119	9158	169	52	1064	843	25
48	0	8091	8114	9172	187	1	1081	893	23
45	0	7944	7955	9285	287	70	1341	984	11
41	0	7530	7530	9366	471	213	1836	1152	0
0	0	0	0	9366	1131	0	9366	8235	0
