id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	0	224	48	176	224	0	0
3	0	398	402	1118	123	528	720	69	4
5	0	1043	1043	1663	138	387	620	95	0
6	0	1087	1093	1803	36	604	716	76	6
9	0	1622	1622	1824	81	56	202	65	0
10	0	1702	1713	1950	44	174	248	30	11
12	0	2034	2042	2200	24	109	166	33	8
4	0	773	773	2793	210	1506	2020	304	0
22	0	3005	3030	3241	46	0	236	190	25
19	0	2655	2655	3879	126	753	1224	345	0
30	0	3906	3943	4014	7	0	108	101	37
23	0	3107	3124	4152	109	269	1045	667	17
33	0	3957	4019	4161	14	0	204	190	62
15	0	2220	2220	4228	158	1297	2008	553	0
13	0	2134	2134	4239	157	1146	2105	802	0
28	0	3748	3771	5014	43	736	1266	487	23
17	0	2369	2369	5016	111	1726	2647	810	0
29	0	3844	3887	5143	38	674	1299	587	43
47	0	5088	5179	5296	10	0	208	198	91
14	0	2150	2150	5379	194	1600	3229	1435	0
7	0	1138	1143	5566	185	3413	4428	830	5
43	0	4737	4790	5627	47	0	890	843	53
21	0	2892	2901	5848	138	1434	2956	1384	9
2	0	297	297	5859	344	3927	5562	1291	0
36	0	4438	4463	5962	101	0	1524	1423	25
25	0	3193	3203	6116	117	1804	2923	1002	10
37	0	4463	4506	6257	76	627	1794	1091	43
42	0	4734	4785	6317	87	135	1583	1361	51
49	0	5738	5816	6742	50	279	1004	675	78
24	0	3150	3166	6964	138	1868	3814	1808	16
20	0	2770	2776	7214	179	2056	4444	2209	6
39	0	4588	4620	7665	153	734	3077	2190	32
41	0	4675	4710	7673	121	1031	2998	1846	35
32	0	3948	4007	7723	172	1232	3775	2371	59
46	0	5000	5089	7761	154	336	2761	2271	89
8	0	1435	1435	7900	392	3193	6465	2880	0
34	0	3978	4049	7905	208	1100	3927	2619	71
45	0	4837	4907	8258	178	611	3421	2632	70
38	0	4569	4603	8326	170	1395	3757	2192	34
35	0	4361	4395	8336	195	1660	3975	2120	34
48	0	5639	5726	8460	222	554	2821	2045	87
27	0	3433	3456	9257	438	1959	5824	3427	23
26	0	3225	3249	9526	365	2897	6301	3039	24
31	0	3942	3996	9723	317	3125	5781	2339	54
11	0	1833	1833	9987	504	4632	8154	3018	0
0	0	0	0	10002	1787	0	10002	8215	0
