id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
9	0	457	483	929	50	38	472	384	26
8	0	405	438	1027	68	32	622	522	33
10	0	907	944	1315	38	37	408	333	37
13	0	1289	1329	1823	31	23	534	480	40
7	0	350	379	1981	152	42	1631	1437	29
2	0	39	39	2202	268	115	2163	1780	0
6	0	312	328	2324	176	101	2012	1735	16
1	0	0	0	2473	306	162	2473	2005	0
5	0	257	263	2556	203	153	2299	1943	6
24	0	2705	2760	2903	12	2	198	184	55
4	0	208	218	3028	237	128	2820	2455	10
20	0	1675	1731	3700	115	161	2025	1749	56
23	0	2645	2707	3852	66	39	1207	1102	62
11	0	969	1005	3865	202	70	2896	2624	36
22	0	2591	2637	4098	81	29	1507	1397	46
15	0	1319	1359	4245	180	84	2926	2662	40
27	0	2903	2963	4734	87	15	1831	1729	60
16	0	1342	1396	5086	204	132	3744	3408	54
29	0	3002	3066	5097	99	23	2095	1973	64
33	0	3705	3790	5160	57	27	1455	1371	85
3	0	119	123	5752	403	241	5633	4989	4
34	0	3859	3946	6271	98	20	2412	2294	87
37	0	4096	4195	6330	81	13	2234	2140	99
17	0	1378	1429	6352	244	190	4974	4540	51
36	0	4022	4108	6949	109	43	2927	2775	86
14	0	1306	1350	7279	302	89	5973	5582	44
12	0	1075	1113	7365	314	154	6290	5822	38
30	0	3077	3143	7978	194	82	4901	4625	66
18	0	1386	1443	8042	316	133	6656	6207	57
26	0	2878	2935	8111	222	112	5233	4899	57
25	0	2759	2824	8148	221	129	5389	5039	65
35	0	3887	3976	8555	177	103	4668	4388	89
21	0	2360	2419	8570	274	162	6210	5774	59
28	0	2938	3000	8722	240	136	5784	5408	62
50	0	5661	5790	8816	132	63	3155	2960	129
31	0	3378	3460	8936	255	16	5558	5287	82
45	0	4625	4754	9032	194	66	4407	4147	129
47	0	5275	5388	9247	182	74	3972	3716	113
46	0	5126	5240	9285	176	111	4159	3872	114
39	0	4214	4312	9321	232	81	5107	4794	98
44	0	4536	4656	9492	232	130	4956	4594	120
48	0	5444	5570	9727	228	93	4283	3962	126
19	0	1458	1513	9852	448	202	8394	7744	55
0	0	0	0	10003	9971	0	10003	32	0
