id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	0	37	10	27	37	0	0
2	0	161	161	167	6	0	6	0	0
5	0	354	354	444	36	32	90	22	0
6	0	438	445	452	7	0	14	7	7
7	0	528	538	540	2	0	12	10	10
8	0	530	540	569	4	13	39	22	10
9	0	641	641	723	34	37	82	11	0
4	0	345	345	752	96	228	407	83	0
3	0	178	178	775	221	292	597	84	0
10	0	1039	1039	1046	7	0	7	0	0
11	0	1062	1062	1265	79	124	203	0	0
13	0	1864	1864	1876	12	0	12	0	0
14	0	1985	1985	2108	47	49	123	27	0
15	0	1988	1988	2109	46	54	121	21	0
12	0	1378	1378	2122	140	578	744	26	0
16	0	2449	2449	2461	7	5	12	0	0
18	0	2539	2539	2598	25	34	59	0	0
17	0	2487	2487	2612	20	105	125	0	0
19	0	2628	2628	2644	6	10	16	0	0
20	0	2663	2663	2748	43	42	85	0	0
21	0	2761	2761	2783	12	10	22	0	0
22	0	2864	2864	2865	1	0	1	0	0
23	0	2913	2913	2918	5	0	5	0	0
24	0	3009	3009	3011	2	0	2	0	0
25	0	3108	3108	3160	39	13	52	0	0
26	0	3351	3351	3375	18	6	24	0	0
27	0	3447	3447	3470	23	0	23	0	0
28	0	3558	3558	3640	40	42	82	0	0
29	0	3644	3644	3671	11	16	27	0	0
30	0	3742	3742	3959	91	126	217	0	0
31	0	3928	3928	4011	29	54	83	0	0
33	0	4367	4368	4472	28	60	105	17	1
32	0	4271	4271	4559	92	161	288	35	0
36	0	4676	4676	4781	61	24	105	20	0
34	0	4394	4398	4808	98	288	414	28	4
37	0	4732	4732	4825	28	47	93	18	0
35	0	4602	4618	4971	95	203	369	71	16
38	0	4866	4866	5036	22	147	170	1	0
39	0	4949	4949	5162	98	93	213	22	0
40	0	5041	5041	5163	27	77	122	18	0
42	0	5428	5433	5458	21	4	30	5	5
41	0	5413	5413	5511	41	52	98	5	0
44	0	5541	5541	5633	25	60	92	7	0
45	0	5631	5633	5645	10	2	14	2	2
43	0	5454	5458	5698	83	148	244	13	4
46	0	5682	5683	5822	24	115	140	1	1
47	0	5752	5759	5856	18	79	104	7	7
48	0	5865	5865	5884	19	0	19	0	0
49	0	5947	5947	6027	33	32	80	15	0
50	0	5974	5985	6068	42	40	94	12	11
0	0	0	0	6068	4084	0	6068	1984	0
