id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	0	59	39	20	59	0	0
3	0	109	109	172	16	23	63	24	0
2	0	64	64	179	38	74	115	3	0
5	0	320	320	328	8	0	8	0	0
6	0	329	329	346	12	5	17	0	0
8	0	448	448	461	13	0	13	0	0
4	0	236	236	469	79	142	233	12	0
7	0	403	403	481	14	58	78	6	0
9	0	672	672	708	26	10	36	0	0
10	0	857	857	912	36	19	55	0	0
11	0	950	950	955	5	0	5	0	0
12	0	995	995	1035	31	9	40	0	0
13	0	1490	1490	1578	55	33	88	0	0
14	0	1651	1651	1680	23	6	29	0	0
15	0	1694	1694	1754	32	28	60	0	0
16	0	1744	1754	1870	29	87	126	10	10
17	0	1950	1950	2019	15	54	69	0	0
19	0	2167	2167	2234	33	23	67	11	0
18	0	2104	2104	2291	52	127	187	8	0
20	0	2741	2741	2772	20	11	31	0	0
21	0	2960	2960	3059	65	34	99	0	0
23	0	3248	3260	3275	15	0	27	12	12
25	0	3275	3283	3294	11	0	19	8	8
22	0	3155	3155	3315	53	84	160	23	0
24	0	3257	3294	3374	25	55	117	37	37
26	0	3524	3524	3599	29	46	75	0	0
28	0	3886	3897	3927	20	10	41	11	11
27	0	3856	3856	4079	101	82	223	40	0
29	0	3995	3995	4098	49	25	103	29	0
30	0	4057	4081	4113	29	1	56	26	24
31	0	4649	4649	4652	3	0	3	0	0
32	0	4661	4661	4674	13	0	13	0	0
33	0	4687	4687	4766	58	15	79	6	0
34	0	4727	4727	4773	18	18	46	10	0
36	0	4778	4792	4938	22	76	160	62	14
37	0	4884	4884	4992	46	58	108	4	0
38	0	5116	5116	5181	19	43	65	3	0
35	0	4744	4773	5217	160	250	473	63	29
39	0	5237	5237	5352	69	46	115	0	0
40	0	5474	5474	5512	38	0	38	0	0
42	0	5948	5948	6014	24	35	66	7	0
41	0	5659	5659	6025	41	325	366	0	0
43	0	6565	6565	6571	5	1	6	0	0
44	0	6719	6719	6748	12	17	29	0	0
45	0	6813	6813	6815	2	0	2	0	0
46	0	6909	6909	6985	9	67	76	0	0
47	0	7029	7029	7075	31	15	46	0	0
48	0	7163	7163	7356	64	129	193	0	0
49	0	7345	7345	7369	6	18	24	0	0
50	0	7685	7685	7707	17	5	22	0	0
0	0	0	0	7707	6077	0	7707	1630	0
