id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	9	0	0	61	22	39	61	0	0
2	13	698	698	726	28	0	28	0	0
3	7	868	868	883	15	0	15	0	0
4	21	899	899	967	44	24	68	0	0
5	4	1072	1072	1082	10	0	10	0	0
7	8	1242	1242	1324	19	63	82	0	0
8	0	1407	1407	1409	2	0	2	0	0
9	15	1434	1434	1515	37	43	81	1	0
6	26	1155	1155	1545	62	300	390	28	0
11	2	1791	1791	1796	5	0	5	0	0
13	6	1976	1976	2183	23	149	207	35	0
17	9	2142	2143	2201	20	1	59	38	1
14	15	2003	2003	2235	37	137	232	58	0
16	25	2128	2129	2278	57	31	150	62	1
15	30	2120	2120	2290	65	13	170	92	0
10	41	1650	1650	2291	110	288	641	243	0
12	53	1900	1901	2308	117	77	408	214	1
18	2	2372	2372	2378	6	0	6	0	0
19	27	3063	3063	3179	60	56	116	0	0
20	4	3208	3208	3254	12	34	46	0	0
21	9	3278	3278	3345	22	45	67	0	0
23	3	3618	3619	3659	9	31	41	1	1
22	13	3577	3577	3705	32	89	128	7	0
24	7	4307	4307	4350	18	25	43	0	0
25	25	4602	4602	4714	55	57	112	0	0
26	11	4906	4906	4969	25	38	63	0	0
27	2	5088	5088	5093	5	0	5	0	0
28	25	5111	5111	5272	63	98	161	0	0
29	16	5233	5233	5315	36	46	82	0	0
30	28	5242	5242	5501	67	191	259	1	0
31	5	6405	6405	6429	14	10	24	0	0
32	13	6546	6546	6644	34	63	98	1	0
33	20	6580	6580	6706	49	61	126	16	0
35	4	6942	6942	7009	13	52	67	2	0
38	23	7230	7230	7310	50	16	80	14	0
37	33	7119	7119	7323	76	67	204	61	0
36	36	7055	7055	7328	78	87	273	108	0
42	8	7431	7432	7494	21	31	63	11	1
39	28	7272	7272	7496	67	90	224	67	0
34	76	6808	6808	7502	167	288	694	239	0
44	0	7512	7514	7516	2	0	4	2	2
41	17	7421	7422	7532	39	44	111	28	1
43	9	7433	7434	7638	33	166	205	6	1
45	5	7648	7649	7678	13	16	30	1	1
40	57	7359	7359	7695	125	112	336	99	0
46	20	7649	7650	7727	43	22	78	13	1
47	19	7790	7790	7914	47	77	124	0	0
48	4	7899	7899	7930	11	20	31	0	0
49	8	8010	8010	8062	21	31	52	0	0
50	46	8179	8179	8413	109	125	234	0	0
0	0	0	0	8413	6318	0	8413	2095	0
