id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
9	0	457	458	586	50	38	129	41	1
8	0	405	421	640	68	32	235	135	16
10	0	907	939	1133	38	37	226	151	32
2	0	39	40	1563	268	115	1524	1141	1
13	0	1289	1312	1991	31	23	702	648	23
6	0	312	347	2404	176	101	2092	1815	35
20	0	1675	1709	2457	115	161	782	506	34
24	0	2705	2740	2757	12	2	52	38	35
23	0	2645	2663	2863	66	39	218	113	18
33	0	3705	3710	4154	57	27	449	365	5
37	0	4096	4105	4223	81	13	127	33	9
36	0	4022	4047	4697	109	43	675	523	25
34	0	3859	3893	4996	98	20	1137	1019	34
35	0	3887	3923	5895	177	103	2008	1728	36
29	0	3002	3052	6341	99	23	3339	3217	50
30	0	3077	3103	6527	194	82	3450	3174	26
22	0	2591	2637	6899	81	29	4308	4198	46
7	0	350	351	7026	152	42	6676	6482	1
40	0	4234	4269	7115	372	130	2881	2379	35
28	0	2938	2963	7178	240	136	4240	3864	25
4	0	208	209	7299	237	128	7091	6726	1
39	0	4214	4228	7534	232	81	3320	3007	14
5	0	257	264	7658	203	153	7401	7045	7
17	0	1378	1451	7740	244	190	6362	5928	73
1	0	0	0	7878	306	162	7878	7410	0
48	0	5444	5473	8003	228	93	2559	2238	29
44	0	4536	4558	8090	232	130	3554	3192	22
47	0	5275	5323	8104	182	74	2829	2573	48
45	0	4625	4632	8737	194	66	4112	3852	7
46	0	5126	5156	8740	176	111	3614	3327	30
50	0	5661	5666	8808	132	63	3147	2952	5
25	0	2759	2766	9000	221	129	6241	5891	7
27	0	2903	2961	9068	87	15	6165	6063	58
26	0	2878	2960	9156	222	112	6278	5944	82
19	0	1458	1480	9285	448	202	7827	7177	22
42	0	4442	4463	9325	575	333	4883	3975	21
31	0	3378	3388	9602	255	16	6224	5953	10
15	0	1319	1337	9711	180	84	8392	8128	18
18	0	1386	1471	9756	316	133	8370	7921	85
12	0	1075	1089	9931	314	154	8856	8388	14
0	0	0	0	10008	9977	0	10008	31	0
