id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
8	0	405	421	630	68	32	225	125	16
9	0	457	466	661	50	38	204	116	9
2	0	39	40	985	268	115	946	563	1
10	0	907	908	1000	38	37	93	18	1
6	0	312	336	1092	176	101	780	503	24
7	0	350	368	1187	152	42	837	643	18
13	0	1289	1292	1374	31	23	85	31	3
4	0	208	214	1530	237	128	1322	957	6
20	0	1675	1679	2163	115	161	488	212	4
5	0	257	282	2226	203	153	1969	1613	25
1	0	0	0	2319	306	162	2319	1851	0
17	0	1378	1509	2420	244	190	1042	608	131
24	0	2705	2706	2726	12	2	21	7	1
23	0	2645	2652	2860	66	39	215	110	7
29	0	3002	3040	3454	99	23	452	330	38
22	0	2591	2600	3559	81	29	968	858	9
30	0	3077	3101	3695	194	82	618	342	24
33	0	3705	3710	3918	57	27	213	129	5
19	0	1458	1485	3923	448	202	2465	1815	27
25	0	2759	2781	4078	221	129	1319	969	22
36	0	4022	4034	4329	109	43	307	155	12
35	0	3887	3923	4416	177	103	529	249	36
28	0	2938	2948	4611	240	136	1673	1297	10
40	0	4234	4254	5528	372	130	1294	792	20
44	0	4536	4611	6707	232	130	2171	1809	75
47	0	5275	5286	6721	182	74	1446	1190	11
48	0	5444	5483	6883	228	93	1439	1118	39
46	0	5126	5179	7082	176	111	1956	1669	53
45	0	4625	6198	7156	194	66	2531	2271	1573
27	0	2903	2904	7309	87	15	4406	4304	1
50	0	5661	5691	7334	132	63	1673	1478	30
34	0	3859	3949	7499	98	20	3640	3522	90
26	0	2878	2879	7631	222	112	4753	4419	1
39	0	4214	4998	7720	232	81	3506	3193	784
37	0	4096	4103	8007	81	13	3911	3817	7
42	0	4442	4458	8279	575	333	3837	2929	16
15	0	1319	1374	8582	180	84	7263	6999	55
3	0	119	817	8962	403	241	8843	8199	698
12	0	1075	1092	9020	314	154	7945	7477	17
18	0	1386	1406	9137	316	133	7751	7302	20
0	0	0	0	10015	9984	0	10015	31	0
