id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
8	0	405	413	681	68	89	276	119	8
9	0	457	466	704	50	109	247	88	9
6	0	312	335	1072	176	295	760	289	23
2	0	39	39	1109	268	338	1070	464	0
10	0	907	926	1139	38	107	232	87	19
7	0	350	376	1221	152	118	871	601	26
13	0	1289	1334	1441	31	67	152	54	45
4	0	208	226	1591	237	363	1383	783	18
5	0	257	276	2236	203	450	1979	1326	19
1	0	0	0	2346	306	470	2346	1570	0
20	0	1675	1696	2479	115	477	804	212	21
24	0	2705	2715	2743	12	4	38	22	10
22	0	2591	2613	2834	81	81	243	81	22
23	0	2645	2654	2950	66	113	305	126	9
17	0	1378	1412	3274	244	557	1896	1095	34
29	0	3002	3023	3520	99	66	518	353	21
33	0	3705	3706	3889	57	78	184	49	1
25	0	2759	2806	3896	221	380	1137	536	47
19	0	1458	1469	4149	448	579	2691	1664	11
28	0	2938	2950	4191	240	392	1253	621	12
36	0	4022	4025	4404	109	123	382	150	3
35	0	3887	3896	4576	177	299	689	213	9
30	0	3077	3109	4830	194	241	1753	1318	32
40	0	4234	4254	5657	372	368	1423	683	20
44	0	4536	4657	6501	232	380	1965	1353	121
47	0	5275	5289	6788	182	215	1513	1116	14
48	0	5444	5479	6866	228	271	1422	923	35
45	0	4625	6147	7165	194	192	2540	2154	1522
46	0	5126	5173	7182	176	323	2056	1557	47
27	0	2903	2906	7394	87	43	4491	4361	3
50	0	5661	5699	7419	132	181	1758	1445	38
34	0	3859	3915	7516	98	60	3657	3499	56
39	0	4214	4872	7605	232	234	3391	2925	658
26	0	2878	2880	7644	222	326	4766	4218	2
37	0	4096	4099	8020	81	37	3924	3806	3
42	0	4442	4456	8443	575	960	4001	2466	14
15	0	1319	1322	8770	180	242	7451	7029	3
18	0	1386	1399	8898	316	383	7512	6813	13
12	0	1075	1115	9025	314	447	7950	7189	40
3	0	119	166	9434	403	703	9315	8209	47
31	0	3378	3406	9960	255	42	6582	6285	28
0	0	0	0	10007	9932	0	10007	75	0
