id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
3	7	109	112	195	43	23	86	20	3
1	20	0	0	313	113	20	313	180	0
5	4	320	324	368	24	0	48	24	4
6	6	329	329	388	35	5	59	19	0
2	18	64	65	439	106	74	375	195	1
8	7	448	448	517	39	0	69	30	0
7	8	403	403	523	42	58	120	20	0
9	14	672	675	761	76	10	89	3	3
4	43	236	237	794	230	142	558	186	1
11	2	950	950	965	15	0	15	0	0
10	20	857	857	991	106	19	134	9	0
12	16	995	995	1094	90	9	99	0	0
14	13	1651	1653	1808	67	6	157	84	2
15	17	1694	1694	1843	95	28	149	26	0
16	14	1744	1744	1917	82	87	173	4	0
13	30	1490	1490	1929	162	33	439	244	0
17	6	1950	1950	2043	39	54	93	0	0
19	17	2167	2167	2325	97	23	158	38	0
18	27	2104	2104	2422	152	127	318	39	0
20	10	2741	2741	2811	59	11	70	0	0
21	37	2960	2960	3233	192	34	273	47	0
25	6	3275	3275	3352	32	0	77	45	0
23	8	3248	3250	3367	45	0	119	74	2
24	12	3257	3260	3454	70	55	197	72	3
22	28	3155	3155	3536	153	84	381	144	0
26	14	3524	3527	3657	84	46	133	3	3
28	10	3886	3886	3968	57	10	82	15	0
30	16	4057	4058	4180	87	1	123	35	1
29	25	3995	3998	4291	143	25	296	128	3
27	58	3856	3856	4518	298	82	662	282	0
31	1	4649	4649	4656	7	0	7	0	0
32	7	4661	4661	4811	37	0	150	113	0
34	9	4727	4731	4905	50	18	178	110	4
36	10	4778	4781	4988	65	76	210	69	3
38	8	5116	5117	5214	53	43	98	2	1
37	23	4884	4886	5371	132	58	487	297	2
40	22	5474	5476	5589	113	0	115	2	2
33	33	4687	4691	5623	172	15	936	749	4
39	40	5237	5239	5744	204	46	507	257	2
42	10	5948	5952	6061	68	35	113	10	4
41	18	5659	5659	6148	115	325	489	49	0
35	84	4744	4746	6273	468	250	1529	811	2
43	1	6565	6565	6577	11	1	12	0	0
44	5	6719	6719	6768	32	17	49	0	0
45	0	6813	6813	6817	4	0	4	0	0
46	3	6909	6909	7000	24	67	91	0	0
47	16	7029	7029	7134	90	15	105	0	0
49	2	7345	7346	7380	16	18	35	1	1
48	32	7163	7163	7489	183	129	326	14	0
50	9	7685	7685	7739	49	5	54	0	0
0	0	0	0	7739	3013	0	7739	4726	0
