id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	6	0	0	59	39	20	59	0	0
3	1	109	109	151	16	23	42	3	0
2	6	64	64	180	38	74	116	4	0
5	1	320	320	328	8	0	8	0	0
6	2	329	329	346	12	5	17	0	0
8	2	448	448	461	13	0	13	0	0
7	2	403	403	478	14	58	75	3	0
4	12	236	236	481	79	142	245	24	0
9	4	672	672	708	26	10	36	0	0
10	5	857	857	912	36	19	55	0	0
11	0	950	950	955	5	0	5	0	0
12	5	995	995	1035	31	9	40	0	0
13	8	1490	1490	1578	55	33	88	0	0
14	4	1651	1651	1680	23	6	29	0	0
15	5	1694	1694	1759	32	28	65	5	0
16	3	1744	1744	1860	29	87	116	0	0
17	1	1950	1950	2019	15	54	69	0	0
19	4	2167	2167	2234	33	23	67	11	0
18	6	2104	2104	2291	52	127	187	8	0
20	3	2741	2741	2772	20	11	31	0	0
21	12	2960	2960	3059	65	34	99	0	0
23	2	3248	3250	3275	15	0	27	12	2
25	2	3275	3280	3291	11	0	16	5	5
22	8	3155	3155	3336	53	84	181	44	0
24	3	3257	3260	3356	25	55	99	19	3
26	4	3524	3524	3599	29	46	75	0	0
28	2	3886	3886	3916	20	10	30	0	0
30	4	4057	4057	4088	29	1	31	1	0
29	8	3995	3995	4091	49	25	96	22	0
27	19	3856	3856	4113	101	82	257	74	0
31	0	4649	4649	4652	3	0	3	0	0
32	2	4661	4661	4674	13	0	13	0	0
34	3	4727	4727	4770	18	18	43	7	0
33	10	4687	4687	4798	58	15	111	38	0
36	1	4778	4779	4881	22	76	103	5	1
37	7	4884	4884	4998	46	58	114	10	0
38	2	5116	5116	5181	19	43	65	3	0
35	24	4744	4748	5200	160	250	456	46	4
39	13	5237	5237	5352	69	46	115	0	0
40	7	5474	5474	5512	38	0	38	0	0
42	3	5948	5948	6012	24	35	64	5	0
41	3	5659	5659	6026	41	325	367	1	0
43	0	6565	6565	6571	5	1	6	0	0
44	1	6719	6719	6748	12	17	29	0	0
45	0	6813	6813	6815	2	0	2	0	0
46	0	6909	6909	6985	9	67	76	0	0
47	4	7029	7029	7075	31	15	46	0	0
48	8	7163	7163	7356	64	129	193	0	0
49	0	7345	7345	7369	6	18	24	0	0
50	2	7685	7685	7707	17	5	22	0	0
0	0	0	0	7707	6077	0	7707	1630	0
