id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
2	0	110	111	145	8	21	35	6	1
3	0	261	261	294	19	0	33	14	0
1	0	0	0	479	160	298	479	21	0
5	0	883	886	1933	303	359	1050	388	3
4	0	388	388	2501	503	825	2113	785	0
10	0	1948	1963	3165	101	327	1217	789	15
17	0	2712	2745	3422	42	121	710	547	33
19	0	2851	2906	3649	52	84	798	662	55
12	0	2165	2183	3655	129	83	1490	1278	18
6	0	1039	1041	4038	343	895	2999	1761	2
22	0	3021	3072	4395	56	403	1374	915	51
26	0	3276	3357	4679	64	229	1403	1110	81
25	0	3222	3289	5249	92	380	2027	1555	67
7	0	1123	1134	5290	409	780	4167	2978	11
14	0	2338	2357	5300	170	527	2962	2265	19
21	0	2972	3019	5308	121	340	2336	1875	47
13	0	2198	2220	5375	200	395	3177	2582	22
30	0	4263	4324	5524	56	234	1261	971	61
31	0	4429	4511	5725	61	245	1296	990	82
18	0	2726	2765	5857	176	495	3131	2460	39
27	0	3615	3695	5906	106	420	2291	1765	80
42	0	5913	5991	6078	7	0	165	158	78
23	0	3136	3188	6161	177	225	3025	2623	52
40	0	5813	5872	6434	27	104	621	490	59
28	0	3846	3915	6597	157	145	2751	2449	69
35	0	5494	5557	6648	51	187	1154	916	63
24	0	3147	3203	6649	184	411	3502	2907	56
50	0	6481	6576	6686	3	10	205	192	95
37	0	5756	5817	6900	60	1	1144	1083	61
45	0	6157	6232	6923	23	193	766	550	75
9	0	1937	1946	7379	357	697	5442	4388	9
49	0	6464	6556	7453	44	24	989	921	92
11	0	2048	2070	8308	359	1301	6260	4600	22
8	0	1731	1736	8748	418	1371	7017	5228	5
33	0	4966	5042	8943	208	609	3977	3160	76
44	0	6130	6203	9192	168	354	3062	2540	73
46	0	6266	6368	9305	146	512	3039	2381	102
39	0	5774	5835	9390	175	845	3616	2596	61
34	0	5483	5537	9499	238	485	4016	3293	54
15	0	2664	2704	9598	389	1070	6934	5475	40
36	0	5694	5746	9721	230	440	4027	3357	52
0	0	0	0	10002	8745	0	10002	1257	0
