id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
2	0	110	113	131	8	5	21	8	3
1	0	0	0	229	160	63	229	6	0
3	0	261	261	280	19	0	19	0	0
4	0	388	388	1283	503	174	895	218	0
5	0	883	883	1716	303	77	833	453	0
6	0	1039	1044	2433	343	187	1394	864	5
10	0	1948	1957	2744	101	69	796	626	9
17	0	2712	2759	3344	42	25	632	565	47
7	0	1123	1133	3348	409	164	2225	1652	10
19	0	2851	2898	3650	52	17	799	730	47
12	0	2165	2186	3654	129	19	1489	1341	21
22	0	3021	3068	4116	56	83	1095	956	47
26	0	3276	3348	4486	64	47	1210	1099	72
14	0	2338	2364	4752	170	111	2414	2133	26
25	0	3222	3299	4955	92	78	1733	1563	77
13	0	2198	2225	5021	200	84	2823	2539	27
21	0	2972	3020	5119	121	70	2147	1956	48
30	0	4263	4339	5320	56	48	1057	953	76
31	0	4429	4508	5543	61	51	1114	1002	79
18	0	2726	2774	5575	176	103	2849	2570	48
27	0	3615	3682	5601	106	87	1986	1793	67
23	0	3136	3204	5988	177	47	2852	2628	68
42	0	5913	5994	6080	7	0	167	160	81
24	0	3147	3219	6278	184	84	3131	2863	72
40	0	5813	5887	6379	27	21	566	518	74
35	0	5494	5563	6422	51	38	928	839	69
28	0	3846	3909	6457	157	31	2611	2423	63
50	0	6481	6575	6678	3	2	197	192	94
45	0	6157	6250	6797	23	39	640	578	93
9	0	1937	1949	6815	357	145	4878	4376	12
8	0	1731	1732	6934	418	283	5203	4502	1
37	0	5756	5823	6962	60	1	1206	1145	67
49	0	6464	6558	7442	44	5	978	929	94
11	0	2048	2071	7451	359	267	5403	4777	23
33	0	4966	5031	8608	208	125	3642	3309	65
39	0	5774	5848	8952	175	172	3178	2831	74
46	0	6266	6364	8987	146	107	2721	2468	98
44	0	6130	6206	9005	168	74	2875	2633	76
15	0	2664	2696	9095	389	220	6431	5822	32
34	0	5483	5548	9352	238	101	3869	3530	65
36	0	5694	5752	9510	230	92	3816	3494	58
0	0	0	0	10000	8560	0	10000	1440	0
