id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	0	525	185	196	525	144	0
3	0	360	366	917	94	124	557	339	6
5	0	424	435	1398	129	173	974	672	11
6	0	463	485	1985	161	251	1522	1110	22
12	0	1254	1286	2482	77	203	1228	948	32
17	0	1551	1601	2495	51	101	944	792	50
21	0	2046	2111	2880	56	8	834	770	65
2	0	136	136	3012	345	338	2876	2193	0
4	0	363	376	3379	276	383	3016	2357	13
7	0	602	623	3579	275	135	2977	2567	21
13	0	1280	1317	4015	148	557	2735	2030	37
35	0	3985	4078	4198	8	0	213	205	93
36	0	4023	4128	4357	7	20	334	307	105
28	0	3501	3570	4854	60	111	1353	1182	69
8	0	685	710	5287	296	449	4602	3857	25
27	0	3493	3555	5393	86	15	1900	1799	62
11	0	1043	1068	5552	260	285	4509	3964	25
15	0	1486	1527	5555	194	523	4069	3352	41
39	0	4183	4296	6294	73	66	2111	1972	113
9	0	1017	1041	7063	340	256	6046	5450	24
41	0	4295	4400	7329	101	138	3034	2795	105
18	0	1631	1682	7412	263	371	5781	5147	51
44	0	5236	5354	7426	71	29	2190	2090	118
25	0	3362	3422	7663	168	115	4301	4018	60
24	0	3148	3200	7799	187	192	4651	4272	52
42	0	4346	4472	8293	138	79	3947	3730	126
46	0	5308	5419	8494	119	28	3186	3039	111
47	0	5497	5625	8669	106	126	3172	2940	128
49	0	5832	5963	9104	125	46	3272	3101	131
43	0	5166	5290	9274	147	236	4108	3725	124
0	0	0	0	10001	9707	0	10001	294	0
