id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	0	65	65	0	65	0	0
3	0	258	258	324	62	4	66	0	0
2	0	159	159	482	235	46	323	42	0
5	0	479	511	595	70	14	116	32	32
4	0	350	391	651	91	103	301	107	41
8	0	1330	1377	1407	30	0	77	47	47
7	0	1224	1285	1409	49	18	185	118	61
6	0	1123	1123	1756	353	121	633	159	0
9	0	1387	1409	2192	288	72	805	445	22
12	0	1781	1970	2314	183	41	533	309	189
10	0	1626	1652	2644	386	110	1018	522	26
13	0	2326	2377	2706	86	15	380	279	51
15	0	2790	2876	2975	99	0	185	86	86
17	0	2862	2976	3347	94	23	485	368	114
14	0	2550	2644	3415	326	20	865	519	94
16	0	2792	2975	3533	138	36	741	567	183
11	0	1677	1881	4133	420	98	2456	1938	204
18	0	3098	3347	4204	168	42	1106	896	249
23	0	3750	4204	4733	95	13	983	875	454
22	0	3634	3913	4814	220	14	1180	946	279
21	0	3621	3734	4962	269	82	1341	990	113
19	0	3528	3630	5193	327	77	1665	1261	102
27	0	4517	4892	5284	64	14	767	689	375
28	0	4567	4962	5401	121	9	834	704	395
24	0	3791	4245	5418	92	52	1627	1483	454
30	0	5029	5455	5776	24	48	747	675	426
26	0	4510	4814	5838	191	60	1328	1077	304
29	0	5011	5418	5859	283	19	848	546	407
25	0	4083	4266	5940	284	65	1857	1508	183
20	0	3548	3632	6154	248	164	2606	2194	84
31	0	5558	5838	6339	138	9	781	634	280
33	0	5860	6082	6378	67	15	518	436	222
32	0	5815	5940	6402	228	22	587	337	125
34	0	6431	6431	6485	47	7	54	0	0
35	0	6524	6524	6595	31	24	71	16	0
37	0	6578	6595	6641	12	11	63	40	17
36	0	6537	6537	6741	174	19	204	11	0
38	0	7006	7006	7333	146	58	327	123	0
39	0	7124	7135	7383	179	11	259	69	11
40	0	7328	7345	7518	95	78	190	17	17
42	0	7601	7751	8144	105	23	543	415	150
44	0	7837	7973	8509	170	3	672	499	136
47	0	8059	8303	8769	56	21	710	633	244
48	0	8091	8318	8868	187	1	777	589	227
43	0	7787	7964	9076	120	98	1289	1071	177
49	0	8094	8406	9156	169	52	1062	841	312
45	0	7944	8144	9213	287	70	1269	912	200
46	0	8034	8295	9238	98	99	1204	1007	261
41	0	7530	7530	9347	471	213	1817	1133	0
50	0	8147	8509	9353	94	170	1206	942	362
0	0	0	0	9353	1118	0	9353	8235	0
