id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	9	0	0	121	57	64	121	0	0
2	8	257	257	314	48	9	57	0	0
3	0	479	479	481	2	0	2	0	0
4	0	547	547	613	10	52	66	4	0
5	4	548	551	653	31	71	105	3	3
6	6	587	587	662	40	30	75	5	0
7	5	687	687	775	36	52	88	0	0
8	2	1030	1030	1042	12	0	12	0	0
9	3	1152	1152	1220	23	45	68	0	0
11	0	1539	1539	1541	2	0	2	0	0
10	8	1441	1441	1652	53	158	211	0	0
12	7	1676	1676	1777	48	53	101	0	0
13	7	1857	1857	1991	43	75	134	16	0
14	11	1880	1880	2075	78	88	195	29	0
15	5	2033	2033	2104	34	33	71	4	0
16	6	2056	2056	2153	44	51	97	2	0
18	6	2207	2207	2266	36	8	59	15	0
20	2	2329	2333	2381	15	27	52	10	4
19	8	2241	2246	2464	64	120	223	39	5
17	12	2195	2195	2499	80	168	304	56	0
21	4	2363	2365	2513	29	98	150	23	2
22	2	2496	2499	2525	14	12	29	3	3
24	2	2636	2636	2660	14	8	24	2	0
23	8	2579	2579	2676	50	37	97	10	0
26	1	2674	2676	2699	13	6	25	6	2
25	4	2663	2665	2714	24	20	51	7	2
27	0	2721	2721	2746	8	17	25	0	0
29	1	2896	2896	2941	11	34	45	0	0
30	6	3095	3095	3130	33	2	35	0	0
28	2	2889	2889	3172	30	252	283	1	0
31	2	3165	3165	3234	20	49	69	0	0
32	0	3622	3622	3634	6	6	12	0	0
33	3	3635	3635	3691	22	34	56	0	0
34	2	3801	3801	3812	11	0	11	0	0
36	0	3963	3963	3964	1	0	1	0	0
35	3	3942	3942	4003	20	41	61	0	0
37	4	4554	4554	4683	37	92	129	0	0
39	0	4803	4803	4806	3	0	3	0	0
38	6	4711	4711	4880	46	121	169	2	0
41	17	5037	5039	5231	107	70	194	17	2
42	7	5186	5186	5268	38	44	82	0	0
43	2	5370	5373	5400	16	11	30	3	3
40	34	4852	4852	5409	217	265	557	75	0
45	0	5644	5644	5647	3	0	3	0	0
46	0	5651	5651	5655	4	0	4	0	0
47	0	5738	5741	5743	2	0	5	3	3
44	23	5583	5583	5819	128	106	236	2	0
50	0	6224	6224	6249	3	22	25	0	0
49	6	6101	6105	6284	46	122	183	15	4
48	8	6100	6100	6297	63	112	197	22	0
0	0	0	0	6297	4522	0	6297	1775	0
