id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	29	0	0	227	163	64	227	0	0
2	27	257	257	409	143	9	152	0	0
3	0	479	479	483	4	0	4	0	0
4	4	547	547	641	28	52	94	14	0
5	15	548	552	840	90	71	292	131	4
7	19	687	688	882	106	52	195	37	1
6	21	587	587	894	116	30	307	161	0
8	6	1030	1030	1065	35	0	35	0	0
9	12	1152	1152	1264	67	45	112	0	0
11	0	1539	1543	1547	4	0	8	4	4
12	25	1676	1676	1896	139	53	220	28	0
10	29	1441	1441	1900	156	158	459	145	0
20	7	2329	2330	2430	42	27	101	32	1
22	7	2496	2496	2546	38	12	50	0	0
27	3	2721	2721	2760	22	17	39	0	0
24	7	2636	2636	2784	40	8	148	100	0
26	7	2674	2676	2790	38	6	116	72	2
25	12	2663	2667	2828	67	20	165	78	4
21	14	2363	2368	2876	83	98	513	332	5
29	5	2896	2898	2967	31	34	71	6	2
31	9	3165	3166	3274	55	49	109	5	1
28	12	2889	2889	3297	81	252	408	75	0
15	18	2033	2034	3299	97	33	1266	1136	1
30	18	3095	3097	3307	97	2	212	113	2
18	21	2207	2207	3389	108	8	1182	1066	0
16	21	2056	2059	3400	124	51	1344	1169	3
13	23	1857	1859	3425	125	75	1568	1368	2
23	27	2579	2582	3533	147	37	954	770	3
19	33	2241	2245	3632	185	120	1391	1086	4
32	2	3622	3623	3658	15	6	36	15	1
33	11	3635	3642	3747	65	34	112	13	7
34	6	3801	3805	3836	31	0	35	4	4
14	41	1880	1883	3839	225	88	1959	1646	3
17	42	2195	2196	3841	233	168	1646	1245	1
36	0	3963	3966	3967	1	0	4	3	3
35	10	3942	3942	4040	57	41	98	0	0
37	19	4554	4554	4785	105	92	231	34	0
39	1	4803	4805	4813	8	0	10	2	2
38	23	4711	4711	5093	132	121	382	129	0
42	21	5186	5188	5347	112	44	161	5	2
43	7	5370	5372	5431	42	11	61	8	2
45	1	5644	5648	5661	8	0	17	9	4
46	2	5651	5653	5667	11	0	16	5	2
47	0	5738	5741	5746	5	0	8	3	3
41	59	5037	5037	6034	314	70	997	613	0
50	1	6224	6225	6256	8	22	32	2	1
49	23	6101	6109	6408	131	122	307	54	8
44	72	5583	5583	6492	376	106	909	427	0
48	33	6100	6104	6529	182	112	429	135	4
40	115	4852	4852	6807	630	265	1955	1060	0
0	0	0	0	6807	1685	0	6807	5122	0
