id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	19	0	0	174	110	64	174	0	0
2	18	257	257	362	96	9	105	0	0
3	0	479	479	482	3	0	3	0	0
4	2	547	547	629	20	52	82	10	0
5	11	548	552	712	61	71	164	32	4
6	14	587	588	773	79	30	186	77	1
7	13	687	690	816	71	52	129	6	3
8	4	1030	1030	1054	24	0	24	0	0
9	7	1152	1152	1242	45	45	90	0	0
11	0	1539	1539	1542	3	0	3	0	0
10	18	1441	1441	1779	104	158	338	76	0
12	17	1676	1677	1830	94	53	154	7	1
15	11	2033	2036	2195	66	33	162	63	3
20	5	2329	2329	2413	29	27	84	28	0
22	4	2496	2500	2541	26	12	45	7	4
21	9	2363	2363	2553	56	98	190	36	0
18	13	2207	2212	2556	72	8	349	269	5
16	14	2056	2056	2564	85	51	508	372	0
13	15	1857	1857	2566	83	75	709	551	0
26	4	2674	2676	2739	25	6	65	34	2
24	5	2636	2640	2740	27	8	104	69	4
27	2	2721	2724	2758	15	17	37	5	3
25	8	2663	2663	2769	45	20	106	41	0
23	18	2579	2581	2856	98	37	277	142	2
19	20	2241	2244	2881	124	120	640	396	3
29	3	2896	2896	2954	21	34	58	3	0
14	25	1880	1880	2992	150	88	1112	874	0
17	27	2195	2200	2995	156	168	800	476	5
30	12	3095	3095	3178	65	2	83	16	0
31	5	3165	3167	3253	37	49	88	2	2
28	7	2889	2891	3256	56	252	367	59	2
32	1	3622	3622	3643	10	6	21	5	0
33	7	3635	3636	3715	43	34	80	3	1
34	4	3801	3801	3822	21	0	21	0	0
36	0	3963	3963	3964	1	0	1	0	0
35	7	3942	3942	4022	39	41	80	0	0
37	11	4554	4554	4742	71	92	188	25	0
39	0	4803	4803	4808	5	0	5	0	0
38	15	4711	4711	4990	90	121	279	68	0
42	14	5186	5188	5311	75	44	125	6	2
43	5	5370	5370	5414	29	11	44	4	0
41	37	5037	5039	5454	210	70	417	137	2
45	1	5644	5644	5650	6	0	6	0	0
46	1	5651	5655	5663	8	0	12	4	4
47	0	5738	5739	5743	4	0	5	1	1
44	47	5583	5585	5967	252	106	384	26	2
40	75	4852	4852	6046	422	265	1194	507	0
50	0	6224	6227	6254	5	22	30	3	3
49	15	6101	6105	6343	89	122	242	31	4
48	21	6100	6100	6386	123	112	286	51	0
0	0	0	0	6386	2937	0	6386	3449	0
