id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
3	16	360	360	910	94	124	550	332	0
17	7	1551	1555	1782	51	101	231	79	4
21	10	2046	2050	2116	56	8	70	6	4
12	14	1254	1256	2153	77	203	899	619	2
5	23	424	427	2713	129	173	2289	1987	3
13	25	1280	1281	3074	148	557	1794	1089	1
28	9	3501	3505	3785	60	111	284	113	4
35	1	3985	3989	4004	8	0	19	11	4
36	1	4023	4024	4051	7	20	28	1	1
39	12	4183	4185	4652	73	66	469	330	2
27	16	3493	3495	4833	86	15	1340	1239	2
41	17	4295	4298	4950	101	138	655	416	3
44	13	5236	5239	5552	71	29	316	216	3
47	18	5497	5497	5800	106	126	303	71	0
49	22	5832	5837	6112	125	46	280	109	5
46	22	5308	5309	6125	119	28	817	670	1
42	24	4346	4347	6345	138	79	1999	1782	1
43	25	5166	5167	6530	147	236	1364	981	1
6	27	463	467	6724	161	251	6261	5849	4
1	30	0	0	7381	185	196	7381	7000	0
25	31	3362	3364	7469	168	115	4107	3824	2
15	32	1486	1487	7727	194	523	6241	5524	1
24	33	3148	3150	7813	187	192	4665	4286	2
48	34	5698	5701	7998	209	391	2300	1700	3
11	43	1043	1047	9433	260	285	8390	7845	4
18	45	1631	1633	9699	263	371	8068	7434	2
30	46	3719	3723	9767	271	388	6048	5389	4
0	0	0	0	10002	9754	0	10002	248	0
