id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
2	1	110	111	140	8	21	30	1	1
3	3	261	261	280	19	0	19	0	0
1	27	0	0	483	160	298	483	25	0
10	17	1948	1950	2590	101	327	642	214	2
17	6	2712	2714	2913	42	121	201	38	2
19	8	2851	2854	3053	52	84	202	66	3
22	9	3021	3023	3566	56	403	545	86	2
26	10	3276	3279	3616	64	229	340	47	3
25	14	3222	3225	3830	92	380	608	136	3
27	16	3615	3616	4225	106	420	610	84	1
21	21	2972	2972	4258	121	340	1286	825	0
12	23	2165	2167	4469	129	83	2304	2092	2
30	10	4263	4263	4560	56	234	297	7	0
14	23	2338	2338	4727	170	527	2389	1692	0
31	9	4429	4430	4751	61	245	322	16	1
28	29	3846	3850	5216	157	145	1370	1068	4
18	29	2726	2729	5265	176	495	2539	1868	3
24	30	3147	3151	5309	184	411	2162	1567	4
23	32	3136	3138	5391	177	225	2255	1853	2
35	9	5494	5494	5752	51	187	258	20	0
42	1	5913	5915	5922	7	0	9	2	2
40	4	5813	5814	5952	27	104	139	8	1
37	11	5756	5757	6222	60	1	466	405	1
45	3	6157	6158	6389	23	193	232	16	1
50	0	6481	6484	6497	3	10	16	3	3
49	8	6464	6464	6536	44	24	72	4	0
46	24	6266	6266	7290	146	512	1024	366	0
39	28	5774	5777	7426	175	845	1652	632	3
44	27	6130	6133	7497	168	354	1367	845	3
13	34	2198	2198	7629	200	395	5431	4836	0
33	35	4966	4968	7904	208	609	2938	2121	2
34	41	5483	5484	8337	238	485	2854	2131	1
36	41	5694	5698	8390	230	440	2696	2026	4
38	51	5772	5772	9291	315	852	3519	2352	0
5	53	883	886	9298	303	359	8415	7753	3
47	56	6291	6291	9645	322	1066	3354	1966	0
6	57	1039	1040	9671	343	895	8632	7394	1
9	61	1937	1940	9987	357	697	8050	6996	3
0	0	0	0	10002	9001	0	10002	1001	0
