id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
2	1	110	113	126	8	5	16	3	3
1	27	0	0	229	160	63	229	6	0
3	3	261	261	280	19	0	19	0	0
10	17	1948	1948	2559	101	69	611	441	0
17	6	2712	2716	2835	42	25	123	56	4
19	8	2851	2855	2930	52	17	79	10	4
22	9	3021	3022	3387	56	83	366	227	1
26	10	3276	3279	3440	64	47	164	53	3
25	14	3222	3225	3656	92	78	434	264	3
27	16	3615	3615	3824	106	87	209	16	0
21	21	2972	2973	4199	121	70	1227	1036	1
30	10	4263	4267	4373	56	48	110	6	4
12	23	2165	2168	4406	129	19	2241	2093	3
31	9	4429	4430	4566	61	51	137	25	1
14	23	2338	2338	4636	170	111	2298	2017	0
28	29	3846	3849	5115	157	31	1269	1081	3
18	29	2726	2732	5204	176	103	2478	2199	6
24	30	3147	3150	5298	184	84	2151	1883	3
23	32	3136	3137	5406	177	47	2270	2046	1
35	9	5494	5498	5599	51	38	105	16	4
13	34	2198	2199	5726	200	84	3528	3244	1
40	4	5813	5818	5869	27	21	56	8	5
42	1	5913	5914	5921	7	0	8	1	1
37	11	5756	5756	6048	60	1	292	231	0
45	3	6157	6158	6221	23	39	64	2	1
50	0	6481	6485	6493	3	2	12	7	4
49	8	6464	6465	6522	44	5	58	9	1
46	24	6266	6267	7168	146	107	902	649	1
44	27	6130	6133	7328	168	74	1198	956	3
39	28	5774	5781	7389	175	172	1615	1268	7
33	35	4966	4969	7723	208	125	2757	2424	3
34	41	5483	5488	8214	238	101	2731	2392	5
36	41	5694	5695	8237	230	92	2543	2221	1
38	51	5772	5776	9009	315	179	3237	2743	4
5	53	883	883	9097	303	77	8214	7834	0
47	56	6291	6292	9413	322	219	3122	2581	1
6	57	1039	1041	9444	343	187	8405	7875	2
9	61	1937	1938	9731	357	145	7794	7292	1
48	63	6326	6330	9874	348	106	3548	3094	4
11	64	2048	2053	9934	359	267	7886	7260	5
0	0	0	0	10001	9219	0	10001	782	0
