id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	9	0	0	92	48	44	92	0	0
3	20	398	400	657	123	134	259	2	2
6	5	1087	1091	1286	36	152	199	11	4
5	25	1043	1046	1367	138	98	324	88	3
4	36	773	773	1559	210	379	786	197	0
9	15	1622	1622	1740	81	14	118	23	0
10	6	1702	1702	1804	44	46	102	12	0
12	4	2034	2034	2089	24	28	55	3	0
22	9	3005	3009	3102	46	0	97	51	4
17	18	2369	2372	3716	111	435	1347	801	3
30	1	3906	3907	3914	7	0	8	1	1
23	20	3107	3107	3938	109	68	831	654	0
33	2	3957	3959	3978	14	0	21	7	2
28	6	3748	3748	4042	43	186	294	65	0
29	6	3844	3846	4070	38	169	226	19	2
25	20	3193	3198	4225	117	452	1032	463	5
43	9	4737	4741	4996	47	0	259	212	4
47	1	5088	5089	5099	10	0	11	1	1
37	12	4463	4467	5234	76	158	771	537	4
42	16	4734	4736	5483	87	34	749	628	2
36	20	4438	4442	5680	101	0	1242	1141	4
41	20	4675	4679	5806	121	260	1131	750	4
49	9	5738	5740	5862	50	70	124	4	2
19	22	2655	2657	6179	126	191	3524	3207	2
21	24	2892	2895	6408	138	360	3516	3018	3
24	24	3150	3154	6469	138	469	3319	2712	4
39	24	4588	4592	6487	153	186	1899	1560	4
38	26	4569	4573	6667	170	353	2098	1575	4
13	27	2134	2134	6721	157	288	4587	4142	0
15	26	2220	2220	6730	158	326	4510	4026	0
46	27	5000	5001	6801	154	88	1801	1559	1
7	29	1138	1141	7019	185	859	5881	4837	3
32	30	3948	3949	7048	172	309	3100	2619	1
20	30	2770	2770	7107	179	518	4337	3640	0
45	31	4837	4842	7180	178	156	2343	2009	5
14	34	2150	2154	7325	194	402	5175	4579	4
35	34	4361	4364	7373	195	417	3012	2400	3
34	36	3978	3983	7533	208	277	3555	3070	5
48	38	5639	5640	7597	222	140	1958	1596	1
40	38	4599	4603	7623	250	1180	3024	1594	4
2	57	297	297	8587	344	990	8290	6956	0
31	58	3942	3943	8638	317	785	4696	3594	1
26	60	3225	3227	8754	365	733	5529	4431	2
8	71	1435	1435	9129	392	804	7694	6498	0
16	73	2301	2302	9168	412	1356	6867	5099	1
27	79	3433	3434	9352	438	494	5919	4987	1
18	74	2389	2392	9582	449	1580	7193	5164	3
11	89	1833	1835	9604	504	1169	7771	6098	2
50	92	6018	6020	9791	525	1036	3773	2212	2
0	0	0	0	10002	1076	0	10002	8926	0
