id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	9	0	0	224	48	176	224	0	0
3	20	398	402	1196	123	528	798	147	4
5	25	1043	1047	1683	138	387	640	115	4
6	5	1087	1087	1731	36	604	644	4	0
9	15	1622	1622	1776	81	56	154	17	0
10	6	1702	1703	1928	44	174	226	8	1
12	4	2034	2034	2167	24	109	133	0	0
4	36	773	776	2764	210	1506	1991	275	3
22	9	3005	3008	3054	46	0	49	3	3
23	20	3107	3107	3669	109	269	562	184	0
30	1	3906	3909	3916	7	0	10	3	3
33	2	3957	3961	3980	14	0	23	9	4
19	22	2655	2660	4162	126	753	1507	628	5
13	27	2134	2136	4250	157	1146	2116	813	2
28	6	3748	3749	4550	43	736	802	23	1
29	6	3844	3848	4567	38	674	723	11	4
43	9	4737	4740	4959	47	0	222	175	3
47	1	5088	5092	5102	10	0	14	4	4
37	12	4463	4466	5350	76	627	887	184	3
42	16	4734	4735	5468	87	135	734	512	1
17	18	2369	2373	5566	111	1726	3197	1360	4
25	20	3193	3193	5973	117	1804	2780	859	0
36	20	4438	4441	5975	101	0	1537	1436	3
41	20	4675	4677	6010	121	1031	1335	183	2
49	9	5738	5742	6138	50	279	400	71	4
21	24	2892	2894	6759	138	1434	3867	2295	2
24	24	3150	3150	6810	138	1868	3660	1654	0
39	24	4588	4591	6828	153	734	2240	1353	3
38	26	4569	4572	7058	170	1395	2489	924	3
46	27	5000	5002	7136	154	336	2136	1646	2
15	26	2220	2220	7196	158	1297	4976	3521	0
32	30	3948	3951	7251	172	1232	3303	1899	3
14	34	2150	2151	7307	194	1600	5157	3363	1
35	34	4361	4362	7459	195	1660	3098	1243	1
48	38	5639	5640	7539	222	554	1900	1124	1
45	31	4837	4837	7727	178	611	2890	2101	0
20	30	2770	2770	7747	179	2056	4977	2742	0
34	36	3978	3980	8091	208	1100	4113	2805	2
7	29	1138	1142	8306	185	3413	7168	3570	4
31	58	3942	3945	8773	317	3125	4831	1389	3
2	57	297	297	9445	344	3927	9148	4877	0
26	60	3225	3226	9513	365	2897	6288	3026	1
40	38	4599	4602	9620	250	4692	5021	79	3
8	71	1435	1435	9677	392	3193	8242	4657	0
27	79	3433	3434	9866	438	1959	6433	4036	1
0	0	0	0	10000	1690	0	10000	8310	0
