id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	9	0	0	75	48	27	75	0	0
3	20	398	399	605	123	83	207	1	1
6	5	1087	1090	1229	36	92	142	14	3
5	25	1043	1045	1329	138	61	286	87	2
4	36	773	773	1417	210	230	644	204	0
9	15	1622	1623	1730	81	9	108	18	1
10	6	1702	1702	1781	44	27	79	8	0
12	4	2034	2038	2081	24	17	47	6	4
2	57	297	297	2109	344	596	1812	872	0
7	29	1138	1140	2110	185	517	972	270	2
22	9	3005	3009	3055	46	0	50	4	4
17	18	2369	2371	3714	111	263	1345	971	2
30	1	3906	3910	3917	7	0	11	4	4
28	6	3748	3749	3921	43	112	173	18	1
23	20	3107	3109	3935	109	41	828	678	2
33	2	3957	3959	3978	14	0	21	7	2
29	6	3844	3844	4053	38	101	209	70	0
25	20	3193	3196	4323	117	272	1130	741	3
43	9	4737	4741	4998	47	0	261	214	4
47	1	5088	5089	5099	10	0	11	1	1
37	12	4463	4464	5239	76	96	776	604	1
42	16	4734	4736	5465	87	21	731	623	2
36	20	4438	4439	5633	101	0	1195	1094	1
41	20	4675	4676	5666	121	157	991	713	1
49	9	5738	5741	5835	50	42	97	5	3
19	22	2655	2657	6129	126	116	3474	3232	2
21	24	2892	2892	6378	138	218	3486	3130	0
24	24	3150	3154	6434	138	283	3284	2863	4
39	24	4588	4593	6457	153	114	1869	1602	5
38	26	4569	4570	6650	170	214	2081	1697	1
15	26	2220	2225	6707	158	197	4487	4132	5
13	27	2134	2134	6708	157	174	4574	4243	0
46	27	5000	5003	6776	154	53	1776	1569	3
32	30	3948	3949	7002	172	188	3054	2694	1
20	30	2770	2770	7066	179	312	4296	3805	0
45	31	4837	4837	7134	178	95	2297	2024	0
14	34	2150	2150	7319	194	244	5169	4731	0
35	34	4361	4362	7327	195	250	2966	2521	1
34	36	3978	3983	7482	208	168	3504	3128	5
48	38	5639	5643	7561	222	86	1922	1614	4
40	38	4599	4602	7589	250	708	2990	2032	3
31	58	3942	3945	8552	317	472	4610	3821	3
26	60	3225	3229	8668	365	443	5443	4635	4
8	71	1435	1437	9043	392	487	7608	6729	2
16	73	2301	2305	9085	412	818	6784	5554	4
18	74	2389	2391	9244	449	954	6855	5452	2
27	79	3433	3436	9298	438	299	5865	5128	3
11	89	1833	1837	9502	504	708	7669	6457	4
50	92	6018	6021	9601	525	622	3583	2436	3
0	0	0	0	10002	807	0	10002	9195	0
