id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	0	57	48	9	57	0	0
3	0	398	420	614	123	28	216	65	22
2	0	297	297	986	344	205	689	140	0
6	0	1087	1132	1244	36	32	157	89	45
5	0	1043	1043	1270	138	22	227	67	0
4	0	773	774	1313	210	79	540	251	1
9	0	1622	1635	1742	81	3	120	36	13
7	0	1138	1218	1743	185	176	605	244	80
10	0	1702	1743	1836	44	11	134	79	41
12	0	2034	2037	2068	24	6	34	4	3
17	0	2369	2380	2699	111	91	330	128	11
22	0	3005	3540	3586	46	0	581	535	535
25	0	3193	3200	3615	117	92	422	213	7
30	0	3906	3914	3921	7	0	15	8	8
29	0	3844	3866	3967	38	35	123	50	22
33	0	3957	3977	3991	14	0	34	20	20
28	0	3748	3763	4134	43	39	386	304	15
21	0	2892	2974	4178	138	75	1286	1073	82
18	0	2389	2390	4292	449	328	1903	1126	1
37	0	4463	4470	4657	76	34	194	84	7
35	0	4361	4391	5005	195	85	644	364	30
47	0	5088	5110	5120	10	0	32	22	22
43	0	4737	5212	5259	47	0	522	475	475
39	0	4588	4602	5274	153	41	686	492	14
41	0	4675	4705	5332	121	54	657	482	30
32	0	3948	4004	5458	172	65	1510	1273	56
11	0	1833	1836	5633	504	243	3800	3053	3
38	0	4569	4588	5701	170	73	1132	889	19
49	0	5738	5739	5851	50	14	113	49	1
42	0	4734	5781	5880	87	7	1146	1052	1047
34	0	3978	5343	5985	208	58	2007	1741	1365
8	0	1435	1435	6047	392	168	4612	4052	0
24	0	3150	3167	6149	138	96	2999	2765	17
46	0	5000	5005	6411	154	21	1411	1236	5
19	0	2655	2681	6530	126	39	3875	3710	26
20	0	2770	2796	6696	179	108	3926	3639	26
45	0	4837	4871	7018	178	36	2181	1967	34
14	0	2150	2165	7180	194	84	5030	4752	15
31	0	3942	3951	7413	317	161	3471	2993	9
50	0	6018	6049	7600	525	214	1582	843	31
48	0	5639	5662	7855	222	30	2216	1964	23
23	0	3107	3139	7978	109	14	4871	4748	32
15	0	2220	2223	8151	158	69	5931	5704	3
40	0	4599	4603	8223	250	241	3624	3133	4
16	0	2301	2307	8421	412	282	6120	5426	6
13	0	2134	2171	8545	157	60	6411	6194	37
26	0	3225	3261	8565	365	155	5340	4820	36
36	0	4438	8769	8870	101	0	4432	4331	4331
27	0	3433	4339	9161	438	104	5728	5186	906
0	0	0	0	10002	771	0	10002	9231	0
