id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	0	75	48	27	75	0	0
3	0	398	399	624	123	83	226	20	1
5	0	1043	1103	1327	138	61	284	85	60
4	0	773	773	1356	210	230	583	143	0
6	0	1087	1097	1365	36	92	278	150	10
2	0	297	297	1484	344	596	1187	247	0
9	0	1622	1622	1726	81	9	104	14	0
10	0	1702	1726	1862	44	27	160	89	24
12	0	2034	2036	2118	24	17	84	43	2
7	0	1138	1264	2241	185	517	1103	401	126
8	0	1435	1454	2745	392	487	1310	431	19
17	0	2369	2378	2898	111	263	529	155	9
22	0	3005	3184	3230	46	0	225	179	179
30	0	3906	3909	3916	7	0	10	3	3
28	0	3748	3751	3930	43	112	182	27	3
25	0	3193	3283	3947	117	272	754	365	90
33	0	3957	3967	3981	14	0	24	10	10
29	0	3844	3850	4048	38	101	204	65	6
21	0	2892	2898	4676	138	218	1784	1428	6
37	0	4463	4503	4787	76	96	324	152	40
47	0	5088	5096	5106	10	0	18	8	8
18	0	2389	2401	5107	449	954	2718	1315	12
35	0	4361	4403	5220	195	250	859	414	42
43	0	4737	5315	5362	47	0	625	578	578
39	0	4588	4596	5377	153	114	789	522	8
41	0	4675	4676	5498	121	157	823	545	1
32	0	3948	3981	5652	172	188	1704	1344	33
38	0	4569	4616	5758	170	214	1189	805	47
49	0	5738	5772	5921	50	42	183	91	34
11	0	1833	1862	6046	504	708	4213	3001	29
42	0	4734	5921	6075	87	21	1341	1233	1187
34	0	3978	5510	6123	208	168	2145	1769	1532
46	0	5000	5002	6462	154	53	1462	1255	2
24	0	3150	3167	6468	138	283	3318	2897	17
19	0	2655	2666	6565	126	116	3910	3668	11
20	0	2770	2774	6840	179	312	4070	3579	4
45	0	4837	4840	7158	178	95	2321	2048	3
31	0	3942	3947	7315	317	472	3373	2584	5
14	0	2150	2150	7425	194	244	5275	4837	0
48	0	5639	5658	7946	222	86	2307	1999	19
23	0	3107	3110	8033	109	41	4926	4776	3
15	0	2220	2233	8120	158	197	5900	5545	13
40	0	4599	4604	8131	250	708	3532	2574	5
50	0	6018	6075	8383	525	622	2365	1218	57
16	0	2301	2344	8516	412	818	6215	4985	43
13	0	2134	2134	8631	157	174	6497	6166	0
26	0	3225	3234	8868	365	443	5643	4835	9
36	0	4438	8868	8969	101	0	4531	4430	4430
27	0	3433	4426	9271	438	299	5838	5101	993
0	0	0	0	10005	1127	0	10005	8878	0
