id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	0	92	48	44	92	0	0
3	0	398	400	657	123	134	259	2	2
6	0	1087	1151	1374	36	152	287	99	64
5	0	1043	1062	1390	138	98	347	111	19
4	0	773	773	1567	210	379	794	205	0
9	0	1622	1622	1723	81	14	101	6	0
10	0	1702	1723	1885	44	46	183	93	21
2	0	297	297	1919	344	990	1622	288	0
12	0	2034	2063	2115	24	28	81	29	29
7	0	1138	1157	2423	185	859	1285	241	19
17	0	2369	2375	3176	111	435	807	261	6
14	0	2150	2163	3579	194	402	1429	833	13
22	0	3005	3624	3670	46	0	665	619	619
25	0	3193	3225	3919	117	452	726	157	32
30	0	3906	3919	3926	7	0	20	13	13
33	0	3957	3970	3984	14	0	27	13	13
29	0	3844	3871	4126	38	169	282	75	27
28	0	3748	3755	4140	43	186	392	163	7
43	0	4737	4750	4797	47	0	60	13	13
37	0	4463	4489	4810	76	158	347	113	26
47	0	5088	5092	5102	10	0	14	4	4
39	0	4588	4593	5287	153	186	699	360	5
35	0	4361	4395	5371	195	417	1010	398	34
18	0	2389	2396	5547	449	1580	3158	1129	7
41	0	4675	4676	5688	121	260	1013	632	1
49	0	5738	5762	5888	50	70	150	30	24
21	0	2892	2900	5915	138	360	3023	2525	8
32	0	3948	3984	5977	172	309	2029	1548	36
38	0	4569	4594	5996	170	353	1427	904	25
42	0	4734	6233	6374	87	34	1640	1519	1499
11	0	1833	1885	6420	504	1169	4587	2914	52
34	0	3978	5806	6531	208	277	2553	2068	1828
8	0	1435	1440	6593	392	804	5158	3962	5
46	0	5000	5006	6845	154	88	1845	1603	6
24	0	3150	3183	6914	138	469	3764	3157	33
19	0	2655	2662	7072	126	191	4417	4100	7
20	0	2770	2787	7317	179	518	4547	3850	17
31	0	3942	3943	7628	317	785	3686	2584	1
45	0	4837	4933	7652	178	156	2815	2481	96
48	0	5639	5688	8001	222	140	2362	2000	49
23	0	3107	3144	8085	109	68	4978	4801	37
15	0	2220	2220	8283	158	326	6063	5579	0
16	0	2301	2369	8572	412	1356	6271	4503	68
50	0	6018	6042	8587	525	1036	2569	1008	24
13	0	2134	2134	8746	157	288	6612	6167	0
26	0	3225	3252	8973	365	733	5748	4650	27
36	0	4438	8973	9074	101	0	4636	4535	4535
40	0	4599	4608	9103	250	1180	4504	3074	9
27	0	3433	5494	9392	438	494	5959	5027	2061
0	0	0	0	10011	1289	0	10011	8722	0
