id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
9	8	457	461	714	50	180	257	27	4
8	10	405	406	724	68	147	319	104	1
10	5	907	909	1148	38	177	241	26	2
13	5	1289	1291	1509	31	111	220	78	2
20	17	1675	1675	2626	115	793	951	43	0
24	1	2705	2710	2731	12	6	26	8	5
22	15	2591	2593	2855	81	135	264	48	2
23	9	2645	2646	3051	66	187	406	153	1
27	16	2903	2906	3394	87	71	491	333	3
29	17	3002	3004	3398	99	109	396	188	2
33	9	3705	3705	3953	57	128	248	63	0
37	15	4096	4099	4982	81	61	886	744	3
36	17	4022	4025	5105	109	204	1083	770	3
34	18	3859	3861	5171	98	100	1312	1114	2
50	22	5661	5663	6123	132	299	462	31	2
7	27	350	350	6594	152	196	6244	5896	0
35	28	3887	3891	6884	177	494	2997	2326	4
6	29	312	312	6967	176	491	6655	5988	0
47	31	5275	5275	7500	182	353	2225	1690	0
30	31	3077	3081	7544	194	396	4467	3877	4
15	32	1319	1323	7579	180	401	6260	5679	4
46	31	5126	5130	7654	176	536	2528	1816	4
45	34	4625	4630	7937	194	317	3312	2801	5
5	34	257	257	8087	203	747	7830	6880	0
11	35	969	971	8147	202	336	7178	6640	2
16	36	1342	1346	8338	204	643	6996	6149	4
26	38	2878	2879	8517	222	539	5639	4878	1
4	38	208	210	8628	237	597	8420	7586	2
44	40	4536	4537	8770	232	630	4234	3372	1
48	40	5444	5447	8812	228	449	3368	2691	3
25	40	2759	2761	8824	221	633	6065	5211	2
28	40	2938	2943	8832	240	648	5894	5006	5
39	43	4214	4218	9068	232	388	4854	4234	4
17	42	1378	1379	9155	244	924	7777	6609	1
2	47	39	39	9442	268	558	9403	8577	0
21	47	2360	2365	9530	274	773	7170	6123	5
31	48	3378	3379	9534	255	70	6156	5831	1
1	51	0	0	9790	306	778	9790	8706	0
12	53	1075	1077	9855	314	740	8780	7726	2
14	53	1306	1308	9856	302	418	8550	7830	2
18	53	1386	1389	9884	316	637	8498	7545	3
0	0	0	0	10004	9784	0	10004	220	0
