id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
8	0	405	420	1216	68	577	811	166	15
9	0	457	457	1308	50	714	851	87	0
7	0	350	368	1597	152	769	1247	326	18
13	0	1289	1308	1847	31	441	558	86	19
10	0	907	907	1862	38	702	955	215	0
24	0	2705	2887	3193	12	21	488	455	182
11	0	969	1003	3219	202	1329	2250	719	34
2	0	39	39	3255	268	2212	3216	736	0
6	0	312	337	3301	176	1942	2989	871	25
15	0	1319	1333	4016	180	1598	2697	919	14
22	0	2591	2755	4296	81	531	1705	1093	164
27	0	2903	3182	4381	87	283	1478	1108	279
29	0	3002	3301	4807	99	429	1805	1277	299
4	0	208	208	4808	237	2366	4600	1997	0
34	0	3859	4146	4995	98	400	1136	638	287
31	0	3378	3662	5111	255	275	1733	1203	284
5	0	257	257	5192	203	2969	4935	1763	0
23	0	2645	2790	5451	66	741	2806	1999	145
37	0	4096	4381	5634	81	240	1538	1217	285
33	0	3705	3931	5670	57	508	1965	1400	226
16	0	1342	1345	6000	204	2559	4658	1895	3
1	0	0	0	6125	306	3081	6125	2738	0
14	0	1306	1329	6269	302	1654	4963	3007	23
20	0	1675	1716	7521	115	3156	5846	2575	41
36	0	4022	4299	7757	109	806	3735	2820	277
39	0	4214	4536	8571	232	1543	4357	2582	322
45	0	4625	5122	8704	194	1262	4079	2623	497
17	0	1378	1522	8846	244	3680	7468	3544	144
26	0	2878	3180	8885	222	2141	6007	3644	302
25	0	2759	2921	8897	221	2519	6138	3398	162
18	0	1386	1542	8901	316	2519	7515	4680	156
12	0	1075	1171	8957	314	2929	7882	4639	96
50	0	5661	6000	9157	132	1187	3496	2177	339
3	0	119	119	9223	403	4627	9104	4074	0
30	0	3077	3449	9318	194	1562	6241	4485	372
47	0	5275	5679	9528	182	1406	4253	2665	404
48	0	5444	5822	9817	228	1788	4373	2357	378
32	0	3677	3913	9930	355	3077	6253	2821	236
35	0	3887	4200	9960	177	1962	6073	3934	313
21	0	2360	2451	9968	274	3063	7608	4271	91
0	0	0	0	10012	8106	0	10012	1906	0
