id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
9	0	457	545	988	50	109	531	372	88
8	0	405	490	1272	68	89	867	710	85
7	0	350	449	1344	152	118	994	724	99
2	0	39	39	1797	268	338	1758	1152	0
10	0	907	1063	1812	38	107	905	760	156
13	0	1289	1412	2024	31	67	735	637	123
6	0	312	445	2484	176	295	2172	1701	133
5	0	257	296	2708	203	450	2451	1798	39
1	0	0	0	3006	306	470	3006	2230	0
24	0	2705	2948	3166	12	4	461	445	243
11	0	969	1126	3303	202	202	2334	1930	157
15	0	1319	1437	3647	180	242	2328	1906	118
22	0	2591	2849	3959	81	81	1368	1206	258
4	0	208	226	4129	237	363	3921	3321	18
27	0	2903	3075	4287	87	43	1384	1254	172
16	0	1342	1472	4381	204	388	3039	2447	130
29	0	3002	3181	4410	99	66	1408	1243	179
34	0	3859	4129	4659	98	60	800	642	270
23	0	2645	2914	4854	66	113	2209	2030	269
14	0	1306	1433	4971	302	253	3665	3110	127
31	0	3378	3853	5432	255	42	2054	1757	475
37	0	4096	4413	5659	81	37	1563	1445	317
20	0	1675	1930	5686	115	477	4011	3419	255
33	0	3705	4100	5727	57	78	2022	1887	395
3	0	119	163	5821	403	703	5702	4596	44
17	0	1378	1605	6276	244	557	4898	4097	227
25	0	2759	2994	7611	221	380	4852	4251	235
26	0	2878	3031	7669	222	326	4791	4243	153
36	0	4022	4375	7681	109	123	3659	3427	353
39	0	4214	4550	8004	232	234	3790	3324	336
12	0	1075	1310	8331	314	447	7256	6495	235
45	0	4625	5260	8586	194	192	3961	3575	635
18	0	1386	1625	8694	316	383	7308	6609	239
50	0	5661	6151	8964	132	181	3303	2990	490
21	0	2360	2708	9024	274	467	6664	5923	348
32	0	3677	4062	9083	355	468	5406	4583	385
30	0	3077	3367	9095	194	241	6018	5583	290
47	0	5275	5784	9166	182	215	3891	3494	509
28	0	2938	3137	9241	240	392	6303	5671	199
44	0	4536	5129	9328	232	380	4792	4180	593
48	0	5444	5905	9339	228	271	3895	3396	461
46	0	5126	5687	9499	176	323	4373	3874	561
35	0	3887	4252	9577	177	299	5690	5214	365
41	0	4304	4803	9744	398	262	5440	4780	499
19	0	1458	1652	9763	448	579	8305	7278	194
0	0	0	0	10002	9789	0	10002	213	0
