id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
9	0	457	565	993	50	180	536	306	108
8	0	405	490	1141	68	147	736	521	85
7	0	350	410	1303	152	196	953	605	60
10	0	907	1034	1705	38	177	798	583	127
13	0	1289	1315	1827	31	111	538	396	26
2	0	39	39	2008	268	558	1969	1143	0
6	0	312	406	2545	176	491	2233	1566	94
5	0	257	257	2795	203	747	2538	1588	0
24	0	2705	2953	3146	12	6	441	423	248
11	0	969	1141	3216	202	336	2247	1709	172
4	0	208	216	3691	237	597	3483	2649	8
1	0	0	0	3852	306	778	3852	2768	0
22	0	2591	2835	3960	81	135	1369	1153	244
15	0	1319	1420	3997	180	401	2678	2097	101
27	0	2903	3055	4322	87	71	1419	1261	152
29	0	3002	3187	4433	99	109	1431	1223	185
16	0	1342	1452	4509	204	643	3167	2320	110
34	0	3859	4233	4888	98	100	1029	831	374
23	0	2645	2902	4895	66	187	2250	1997	257
14	0	1306	1390	4929	302	418	3623	2903	84
31	0	3378	3785	5436	255	70	2058	1733	407
37	0	4096	4433	5589	81	61	1493	1351	337
33	0	3705	4090	5624	57	128	1919	1734	385
20	0	1675	1866	5663	115	793	3988	3080	191
3	0	119	144	5870	403	1163	5751	4185	25
17	0	1378	1564	6478	244	924	5100	3932	186
36	0	4022	4348	7643	109	204	3621	3308	326
25	0	2759	2969	7718	221	633	4959	4105	210
26	0	2878	3032	7827	222	539	4949	4188	154
39	0	4214	4509	8121	232	388	3907	3287	295
12	0	1075	1268	8322	314	740	7247	6193	193
45	0	4625	5212	8604	194	317	3979	3468	587
18	0	1386	1584	8668	316	637	7282	6329	198
50	0	5661	6168	8947	132	299	3286	2855	507
32	0	3677	4019	9209	355	772	5532	4405	342
30	0	3077	3387	9213	194	396	6136	5546	310
47	0	5275	5833	9227	182	353	3952	3417	558
28	0	2938	3063	9235	240	648	6297	5409	125
44	0	4536	5109	9342	232	630	4806	3944	573
48	0	5444	5891	9398	228	449	3954	3277	447
21	0	2360	2795	9416	274	773	7056	6009	435
35	0	3887	4263	9583	177	494	5696	5025	376
46	0	5126	5624	9586	176	536	4460	3748	498
41	0	4304	4716	9762	398	435	5458	4625	412
19	0	1458	1673	9875	448	955	8417	7014	215
0	0	0	0	10010	9255	0	10010	755	0
