id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	0	224	48	176	224	0	0
3	0	398	411	1190	123	528	792	141	13
5	0	1043	1043	1581	138	387	538	13	0
9	0	1622	1626	1812	81	56	190	53	4
6	0	1087	1190	1886	36	604	799	159	103
10	0	1702	1812	2111	44	174	409	191	110
12	0	2034	2049	2185	24	109	151	18	15
4	0	773	810	2626	210	1506	1853	137	37
22	0	3005	3111	3157	46	0	152	106	106
23	0	3107	3188	3674	109	269	567	189	81
13	0	2134	2134	3816	157	1146	1682	379	0
30	0	3906	4046	4053	7	0	147	140	140
33	0	3957	4091	4105	14	0	148	134	134
19	0	2655	2703	4251	126	753	1596	717	48
36	0	4438	4554	4655	101	0	217	116	116
14	0	2150	2150	4736	194	1600	2586	792	0
15	0	2220	2227	4740	158	1297	2520	1065	7
43	0	4737	5018	5065	47	0	328	281	281
17	0	2369	2374	5206	111	1726	2837	1000	5
28	0	3748	3844	5255	43	736	1507	728	96
29	0	3844	4007	5278	38	674	1434	722	163
47	0	5088	5451	5461	10	0	373	363	363
42	0	4734	4960	5511	87	135	777	555	226
2	0	297	297	5580	344	3927	5283	1012	0
25	0	3193	3257	5850	117	1804	2657	736	64
21	0	2892	2928	5930	138	1434	3038	1466	36
7	0	1138	1196	6342	185	3413	5204	1606	58
49	0	5738	6039	6591	50	279	853	524	301
37	0	4463	4663	6601	76	627	2138	1435	200
8	0	1435	1435	6813	392	3193	5378	1793	0
24	0	3150	3233	7114	138	1868	3964	1958	83
20	0	2770	2772	7209	179	2056	4439	2204	2
32	0	3948	4071	7264	172	1232	3316	1912	123
34	0	3978	4105	7320	208	1100	3342	2034	127
41	0	4675	4860	7565	121	1031	2890	1738	185
46	0	5000	5345	7673	154	336	2673	2183	345
39	0	4588	4761	7721	153	734	3133	2246	173
35	0	4361	4490	7754	195	1660	3393	1538	129
45	0	4837	5171	8299	178	611	3462	2673	334
48	0	5639	5858	8328	222	554	2689	1913	219
38	0	4569	4747	8736	170	1395	4167	2602	178
27	0	3433	3538	8926	438	1959	5493	3096	105
31	0	3942	4070	9583	317	3125	5641	2199	128
26	0	3225	3280	9648	365	2897	6423	3161	55
0	0	0	0	10052	1956	0	10052	8096	0
